Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-12-11 00:02:00,51.2,48.6,30.16,SE,146,0.4,1.4,91,0.00,,,0.00,4,WeatherBaga 2.4.4,2016-12-11 08:02:00,
2016-12-11 00:07:00,51.2,48.6,30.16,ESE,109,0.6,1.4,91,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-12-11 08:07:00,
2016-12-11 00:12:00,51.0,48.4,30.15,ESE,107,0.8,1.2,91,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-12-11 08:12:00,
2016-12-11 00:17:00,51.0,48.4,30.16,South,170,0.2,1.2,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:17:00,
2016-12-11 00:22:00,51.0,48.4,30.16,West,278,0.2,1.0,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:22:00,
2016-12-11 00:27:00,51.0,48.4,30.16,South,171,0.4,0.8,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:27:00,
2016-12-11 00:32:00,51.0,48.5,30.15,ESE,104,0.6,2.1,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:32:00,
2016-12-11 00:37:00,50.9,48.4,30.16,SSW,197,0.8,2.1,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:37:00,
2016-12-11 00:42:00,50.9,48.4,30.16,SSE,168,0.8,2.0,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:42:00,
2016-12-11 00:47:00,50.9,48.4,30.16,SE,135,0.5,1.5,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:47:00,
2016-12-11 00:52:00,50.7,48.2,30.16,South,172,0.3,1.2,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:52:00,
2016-12-11 00:57:00,50.7,48.2,30.16,ESE,104,0.3,1.1,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 08:57:00,
2016-12-11 01:02:00,50.7,48.2,30.16,East,95,0.2,1.1,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 09:02:00,
2016-12-11 01:07:00,50.5,48.0,30.16,WNW,285,0.9,1.1,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 09:07:00,
2016-12-11 01:12:00,50.5,48.0,30.16,SW,222,0.2,1.4,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-11 09:12:00,
