Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-12-24 00:03:00,41.5,38.9,29.87,SW,230,0.9,1.7,90,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-12-24 08:03:00,
2016-12-24 00:08:00,41.3,38.7,29.87,WNW,296,0.6,1.4,90,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:08:00,
2016-12-24 00:13:00,41.3,38.8,29.87,SSE,161,0.1,1.4,91,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-12-24 08:13:00,
2016-12-24 00:18:00,41.3,38.8,29.87,West,269,0.8,1.0,91,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-12-24 08:18:00,
2016-12-24 00:23:00,41.1,38.6,29.87,WSW,241,0.5,1.5,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:23:00,
2016-12-24 00:28:00,41.1,38.6,29.87,WSW,254,0.6,1.5,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:28:00,
2016-12-24 00:33:00,41.0,38.5,29.87,WNW,300,0.3,1.1,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:33:00,
2016-12-24 00:43:00,41.0,38.5,29.87,SSW,213,0.6,1.3,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:43:00,
2016-12-24 00:48:00,41.0,38.6,29.87,SW,228,1.2,2.0,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:48:00,
2016-12-24 00:53:00,41.0,38.6,29.87,SW,231,0.6,2.0,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:53:00,
2016-12-24 00:58:00,41.1,38.7,29.87,SW,218,0.3,2.0,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 08:58:00,
2016-12-24 01:03:00,41.1,38.7,29.87,South,189,0.4,2.0,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 09:03:00,
2016-12-24 01:08:00,41.1,38.7,29.87,NW,306,1.0,1.3,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 09:08:00,
2016-12-24 01:13:00,41.3,38.9,29.87,WNW,295,0.2,3.5,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 09:13:00,
2016-12-24 01:18:00,41.3,38.9,29.87,WNW,288,1.4,3.5,91,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-12-24 09:18:00,
2016-12-24 01:23:00,41.5,39.2,29.87,SW,214,0.7,2.4,91,0.00,,,0.00,3,WeatherBaga 2.4.4,2016-12-24 09:23:00,
