Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-09-23 00:00:00,51.8,45.9,30.08,SSE,158,0.3,1.2,80,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:00:00,
2016-09-23 00:05:00,51.8,46.0,30.08,WSW,249,0.8,1.2,80,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:05:00,
2016-09-23 00:10:00,51.6,45.8,30.08,WNW,299,0.5,1.4,81,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:10:00,
2016-09-23 00:15:00,51.4,45.6,30.08,WNW,300,0.5,1.4,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 07:15:00,
2016-09-23 00:20:00,51.4,45.8,30.08,ENE,74,0.6,0.9,81,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:20:00,
2016-09-23 00:25:00,51.4,45.8,30.08,ESE,119,0.3,1.0,81,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:25:00,
2016-09-23 00:30:00,51.2,45.6,30.08,WSW,237,0.7,1.2,81,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:30:00,
2016-09-23 00:35:00,51.2,45.6,30.08,NNE,14,0.3,1.2,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 07:35:00,
2016-09-23 00:40:00,51.0,45.4,30.08,SW,228,0.7,0.9,81,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:40:00,
2016-09-23 00:50:00,50.9,45.6,30.08,South,172,0.6,1.0,82,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 07:50:00,
2016-09-23 00:55:00,50.9,45.6,30.08,North,356,0.4,0.9,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 07:55:00,
2016-09-23 01:00:00,50.7,45.5,30.08,SSE,153,0.3,1.1,82,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:00:00,
2016-09-23 01:05:00,50.7,45.5,30.08,South,189,0.5,1.1,82,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:05:00,
2016-09-23 01:10:00,50.7,45.6,30.08,SW,230,0.4,1.0,82,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:10:00,
2016-09-23 01:15:00,50.5,45.3,30.08,NW,323,0.6,1.0,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 08:15:00,
2016-09-23 01:20:00,50.5,45.5,30.08,NW,320,0.3,1.2,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:20:00,
2016-09-23 01:25:00,50.5,45.6,30.08,NW,305,0.5,1.2,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:25:00,
2016-09-23 01:30:00,50.5,45.5,30.08,South,184,0.2,1.1,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:30:00,
2016-09-23 01:35:00,50.3,45.3,30.08,SSW,209,0.5,0.8,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:35:00,
2016-09-23 01:40:00,50.3,45.5,30.08,East,99,0.7,1.1,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:40:00,
2016-09-23 01:45:00,50.3,45.4,30.08,South,183,0.2,1.1,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:45:00,
2016-09-23 01:50:00,50.0,45.1,30.08,South,175,0.2,1.1,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:50:00,
2016-09-23 01:55:00,50.0,45.1,30.08,SSW,208,0.3,0.8,83,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 08:55:00,
2016-09-23 02:00:00,49.8,45.0,30.09,SW,222,0.5,0.8,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 09:00:00,
2016-09-23 02:05:00,49.6,44.9,30.09,SSW,206,0.4,0.8,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 09:05:00,
2016-09-23 02:10:00,49.6,45.0,30.09,West,263,0.7,0.9,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 09:10:00,
2016-09-23 02:20:00,49.6,45.0,30.09,East,85,0.2,1.0,84,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 09:20:00,
2016-09-23 02:25:00,49.4,44.9,30.09,NW,304,0.2,0.8,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-09-23 09:25:00,
2016-09-23 02:30:00,49.4,44.9,30.09,SSW,200,0.7,0.9,84,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 09:30:00,
2016-09-23 02:35:00,49.2,44.8,30.09,SW,216,0.6,0.9,85,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-09-23 09:35:00,
