Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-02-08 00:09:00,51.4,43.8,30.19,SSW,202,0.2,1.9,75,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:09:00,
2016-02-08 00:14:00,51.2,43.6,30.19,NNW,348,0.3,1.0,75,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:14:00,
2016-02-08 00:24:00,50.9,43.7,30.20,WNW,299,0.2,1.2,76,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:24:00,
2016-02-08 00:29:00,50.5,43.7,30.20,WNW,299,0.9,1.2,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:29:00,
2016-02-08 00:34:00,50.3,43.6,30.20,West,266,1.1,1.2,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:34:00,
2016-02-08 00:39:00,50.1,43.6,30.20,North,3,0.2,1.2,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:39:00,
2016-02-08 00:44:00,50.1,43.7,30.19,NNE,30,0.4,1.2,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:44:00,
2016-02-08 00:54:00,49.8,43.6,30.19,WSW,247,0.5,1.6,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:54:00,
2016-02-08 00:59:00,49.6,43.4,30.19,SSW,201,0.6,1.6,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 08:59:00,
2016-02-08 01:04:00,49.4,43.3,30.19,SE,139,0.7,1.4,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 09:04:00,
2016-02-08 01:09:00,49.2,43.2,30.19,NNE,13,0.4,1.4,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 09:09:00,
2016-02-08 01:14:00,49.1,43.2,30.19,South,182,0.5,1.1,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 09:14:00,
2016-02-08 01:19:00,48.9,43.1,30.19,NW,313,1.0,1.1,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 09:19:00,
2016-02-08 01:24:00,48.7,43.1,30.19,South,183,0.7,1.2,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 09:24:00,
2016-02-08 01:29:00,48.5,43.0,30.19,WNW,303,1.1,1.4,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-02-08 09:29:00,
