Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-07-01 00:04:00,59.3,53.0,29.83,ENE,63,0.9,3.2,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:04:00,
2016-07-01 00:09:00,59.1,52.7,29.83,NW,316,0.3,1.7,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:09:00,
2016-07-01 00:14:00,59.0,52.6,29.83,East,79,1.0,1.7,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:14:00,
2016-07-01 00:19:00,59.0,52.6,29.83,North,354,0.4,2.5,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:19:00,
2016-07-01 00:24:00,59.0,52.4,29.83,SE,140,0.3,2.5,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:24:00,
2016-07-01 00:29:00,58.8,52.2,29.83,NW,326,0.6,0.9,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:29:00,
2016-07-01 00:34:00,58.6,52.2,29.82,East,87,1.4,1.6,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:34:00,
2016-07-01 00:39:00,58.6,52.1,29.83,NNE,23,1.0,1.9,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:39:00,
2016-07-01 00:44:00,58.4,51.6,29.83,SSE,152,0.5,1.9,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:44:00,
2016-07-01 00:49:00,58.4,51.6,29.83,ENE,70,1.0,1.7,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:49:00,
2016-07-01 00:54:00,58.4,51.3,29.83,NE,35,0.6,2.2,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:54:00,
2016-07-01 00:59:00,58.2,51.1,29.83,WSW,256,0.4,2.2,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 07:59:00,
2016-07-01 01:04:00,58.1,51.0,29.83,South,171,0.2,1.3,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:04:00,
2016-07-01 01:09:00,57.9,50.8,29.82,NW,307,0.6,1.0,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:09:00,
2016-07-01 01:19:00,57.5,50.6,29.83,NNW,341,0.7,1.0,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:19:00,
2016-07-01 01:29:00,57.3,50.5,29.83,SSW,192,0.4,0.8,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:29:00,
2016-07-01 01:34:00,57.2,50.5,29.83,South,177,0.3,0.8,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:34:00,
2016-07-01 01:39:00,57.0,50.5,29.83,SE,129,0.2,0.9,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:39:00,
2016-07-01 01:44:00,56.8,50.3,29.83,SSW,193,0.2,0.9,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:44:00,
2016-07-01 01:49:00,56.8,50.4,29.83,South,187,0.4,0.6,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:49:00,
2016-07-01 01:54:00,56.6,50.4,29.82,SSE,154,0.1,0.6,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:54:00,
2016-07-01 01:59:00,56.6,50.7,29.83,North,359,0.6,1.2,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 08:59:00,
2016-07-01 02:04:00,56.6,50.9,29.83,East,94,0.4,1.2,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 09:04:00,
2016-07-01 02:09:00,56.6,50.9,29.82,SSE,156,0.7,1.0,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-07-01 09:09:00,
