Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-05-12 00:02:00,54.5,50.6,30.05,NNE,28,0.7,1.1,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:02:00,
2016-05-12 00:07:00,54.5,50.7,30.05,NE,44,0.5,1.0,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:07:00,
2016-05-12 00:12:00,54.3,50.4,30.05,WNW,302,0.9,1.3,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:12:00,
2016-05-12 00:17:00,54.1,50.2,30.05,NNW,331,0.4,1.3,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:17:00,
2016-05-12 00:22:00,54.3,50.6,30.04,NNW,345,0.3,1.5,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:22:00,
2016-05-12 00:27:00,54.1,50.3,30.05,SE,125,0.4,1.5,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:27:00,
2016-05-12 00:32:00,54.1,50.3,30.04,ESE,103,0.1,1.2,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:32:00,
2016-05-12 00:37:00,53.9,50.2,30.04,NE,35,0.2,1.2,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:37:00,
2016-05-12 00:42:00,53.7,50.0,30.04,NNW,341,0.5,1.0,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:42:00,
2016-05-12 00:47:00,53.6,49.9,30.04,ENE,67,0.3,1.0,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:47:00,
2016-05-12 00:52:00,53.6,50.0,30.04,SSW,212,0.5,1.0,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:52:00,
2016-05-12 00:57:00,53.4,49.8,30.04,South,169,0.4,1.0,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 07:57:00,
2016-05-12 01:02:00,53.6,50.1,30.04,South,183,0.4,1.0,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2016-05-12 08:02:00,
2016-05-12 01:07:00,53.6,50.1,30.04,NNE,28,0.6,1.2,88,0.00,,,0.00,2,WeatherBaga 2.4.4,2016-05-12 08:07:00,
