Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-01-07 00:04:00,47.6,47.6,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:04:00,
2017-01-07 00:09:00,47.7,47.7,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:09:00,
2017-01-07 00:14:00,47.7,47.7,29.91,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:14:00,
2017-01-07 00:19:00,47.8,47.8,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:19:00,
2017-01-07 00:24:00,47.6,47.6,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:24:00,
2017-01-07 00:29:00,47.7,47.7,29.91,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:29:00,
2017-01-07 00:34:00,47.7,47.7,29.91,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:34:00,
2017-01-07 00:39:00,47.6,47.6,29.91,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:39:00,
2017-01-07 00:44:00,47.5,47.5,29.90,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:44:00,
2017-01-07 00:49:00,47.5,47.5,29.90,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:49:00,
2017-01-07 00:54:00,47.4,47.4,29.90,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:54:00,
2017-01-07 00:59:00,47.5,47.5,29.89,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 08:59:00,
2017-01-07 01:04:00,47.4,47.4,29.89,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 09:04:00,
2017-01-07 01:09:00,47.5,47.5,29.89,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 09:09:00,
2017-01-07 01:14:00,47.5,47.5,29.89,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-07 09:14:00,
