Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-01-22 00:04:00,53.8,53.7,29.63,North,-9999,-999.9,-999.0,99,-99.99,,,-99.99,,2017-01-22 08:04:00,
2017-01-22 00:09:00,54.1,53.8,29.63,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2017-01-22 08:09:00,
2017-01-22 00:14:00,54.3,53.9,29.63,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2017-01-22 08:14:00,
2017-01-22 00:19:00,54.0,53.8,29.62,North,-9999,-999.9,-999.0,99,-99.99,,,-99.99,,2017-01-22 08:19:00,
2017-01-22 00:24:00,53.8,53.8,29.61,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:24:00,
2017-01-22 00:29:00,53.8,53.8,29.61,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:29:00,
2017-01-22 00:34:00,53.8,53.8,29.61,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:34:00,
2017-01-22 00:39:00,53.9,53.9,29.61,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:39:00,
2017-01-22 00:44:00,53.8,53.8,29.62,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:44:00,
2017-01-22 00:49:00,54.0,54.0,29.61,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:49:00,
2017-01-22 00:54:00,53.6,53.6,29.61,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:54:00,
2017-01-22 00:59:00,53.1,53.1,29.60,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 08:59:00,
2017-01-22 01:04:00,53.3,53.3,29.60,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:04:00,
2017-01-22 01:09:00,52.9,52.9,29.60,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:09:00,
2017-01-22 01:14:00,52.6,52.6,29.59,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:14:00,
2017-01-22 01:19:00,52.4,52.4,29.59,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:19:00,
2017-01-22 01:24:00,52.5,52.5,29.58,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:24:00,
2017-01-22 01:29:00,52.1,52.1,29.58,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:29:00,
2017-01-22 01:34:00,51.9,51.9,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:34:00,
2017-01-22 01:39:00,51.8,51.8,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:39:00,
2017-01-22 01:44:00,51.6,51.6,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:44:00,
2017-01-22 01:49:00,51.8,51.8,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:49:00,
2017-01-22 01:54:00,52.2,52.2,29.58,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:54:00,
2017-01-22 01:59:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 09:59:00,
2017-01-22 02:04:00,52.2,52.2,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:04:00,
2017-01-22 02:09:00,52.3,52.3,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:09:00,
2017-01-22 02:14:00,52.2,52.2,29.58,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:14:00,
2017-01-22 02:19:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:19:00,
2017-01-22 02:24:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:24:00,
2017-01-22 02:29:00,52.0,52.0,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:29:00,
2017-01-22 02:34:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:34:00,
2017-01-22 02:39:00,52.2,52.2,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:39:00,
2017-01-22 02:44:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:44:00,
2017-01-22 02:49:00,52.1,52.1,29.58,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:49:00,
2017-01-22 02:54:00,52.2,52.2,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:54:00,
2017-01-22 02:59:00,52.2,52.2,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 10:59:00,
2017-01-22 03:04:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:04:00,
2017-01-22 03:09:00,52.0,52.0,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:09:00,
2017-01-22 03:14:00,52.1,52.1,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:14:00,
2017-01-22 03:19:00,52.0,52.0,29.56,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:19:00,
2017-01-22 03:24:00,52.1,52.1,29.56,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:24:00,
2017-01-22 03:29:00,52.1,52.1,29.56,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:29:00,
2017-01-22 03:34:00,52.3,52.3,29.57,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:34:00,
2017-01-22 03:39:00,52.2,52.2,29.56,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:39:00,
2017-01-22 03:44:00,52.5,52.5,29.56,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2017-01-22 11:44:00,
