Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2012-06-30 00:03:00,57.7,53.1,30.05,East,84,0.8,0.9,85,0.00,,,0.00,4.606,WeatherBaga 2.4.4,2012-06-30 07:03:00,
2012-06-30 00:08:00,57.7,53.0,30.05,ENE,71,0.5,0.9,84,0.00,,,0.00,4.804,WeatherBaga 2.4.4,2012-06-30 07:08:00,
2012-06-30 00:13:00,57.9,53.3,30.05,North,352,0.7,0.9,85,0.00,,,0.00,4.873,WeatherBaga 2.4.4,2012-06-30 07:13:00,
2012-06-30 00:18:00,57.7,53.1,30.05,NW,304,0.4,0.8,85,0.00,,,0.00,4.616,WeatherBaga 2.4.4,2012-06-30 07:18:00,
2012-06-30 00:24:00,57.5,52.8,30.05,NE,47,0.2,0.8,84,0.00,,,0.00,4.675,WeatherBaga 2.4.4,2012-06-30 07:24:00,
2012-06-30 00:29:00,57.3,52.6,30.05,South,187,0.6,0.8,84,0.00,,,0.00,4.629,WeatherBaga 2.4.4,2012-06-30 07:29:00,
2012-06-30 00:34:00,57.3,52.9,30.05,SSW,205,0.7,0.7,85,0.00,,,0.00,4.724,WeatherBaga 2.4.4,2012-06-30 07:34:00,
2012-06-30 00:39:00,57.2,52.8,30.05,SSE,161,0.2,0.7,85,0.00,,,0.00,4.632,WeatherBaga 2.4.4,2012-06-30 07:39:00,
2012-06-30 00:44:00,57.0,52.8,30.05,SW,234,0.2,0.7,86,0.00,,,0.00,4.662,WeatherBaga 2.4.4,2012-06-30 07:44:00,
2012-06-30 00:49:00,57.0,52.8,30.05,SSE,168,0.5,1.1,86,0.00,,,0.00,4.484,WeatherBaga 2.4.4,2012-06-30 07:49:00,
2012-06-30 00:55:00,57.0,53.0,30.05,SSW,192,1.0,1.1,86,0.00,,,0.00,4.401,WeatherBaga 2.4.4,2012-06-30 07:55:00,
2012-06-30 01:00:00,57.0,53.0,30.04,SSW,201,0.3,1.1,86,0.00,,,0.00,4.378,WeatherBaga 2.4.4,2012-06-30 08:00:00,
2012-06-30 01:05:00,57.0,53.0,30.04,WSW,253,0.6,1.1,86,0.00,,,0.00,4.263,WeatherBaga 2.4.4,2012-06-30 08:05:00,
2012-06-30 01:10:00,57.0,53.0,30.04,South,187,0.4,1.0,86,0.00,,,0.00,3.721,WeatherBaga 2.4.4,2012-06-30 08:10:00,
2012-06-30 01:15:00,56.8,53.0,30.04,South,184,0.5,1.0,87,0.00,,,0.00,4.012,WeatherBaga 2.4.4,2012-06-30 08:15:00,
2012-06-30 01:21:00,57.0,53.2,30.04,SSE,160,0.9,1.1,87,0.00,,,0.00,3.688,WeatherBaga 2.4.4,2012-06-30 08:21:00,
2012-06-30 01:26:00,57.0,53.2,30.04,SE,143,0.5,1.2,87,0.00,,,0.00,3.853,WeatherBaga 2.4.4,2012-06-30 08:26:00,
2012-06-30 01:31:00,57.0,53.0,30.04,NW,309,0.5,1.2,87,0.00,,,0.00,3.959,WeatherBaga 2.4.4,2012-06-30 08:31:00,
2012-06-30 01:36:00,56.8,52.9,30.04,NW,321,0.4,1.0,87,0.00,,,0.00,3.952,WeatherBaga 2.4.4,2012-06-30 08:36:00,
2012-06-30 01:41:00,56.8,53.0,30.04,SSW,207,0.6,1.0,87,0.00,,,0.00,3.982,WeatherBaga 2.4.4,2012-06-30 08:41:00,
2012-06-30 01:47:00,56.6,52.8,30.04,SSW,206,0.8,1.0,87,0.00,,,0.00,3.619,WeatherBaga 2.4.4,2012-06-30 08:47:00,
2012-06-30 01:52:00,56.6,52.8,30.04,WSW,238,0.6,1.1,87,0.00,,,0.00,3.688,WeatherBaga 2.4.4,2012-06-30 08:52:00,
2012-06-30 01:57:00,56.6,52.8,30.03,West,270,0.6,1.1,87,0.00,,,0.00,4.444,WeatherBaga 2.4.4,2012-06-30 08:57:00,
2012-06-30 02:02:00,56.4,52.6,30.03,WSW,248,0.5,1.1,87,0.00,,,0.00,4.530,WeatherBaga 2.4.4,2012-06-30 09:02:00,
2012-06-30 02:07:00,56.4,52.6,30.03,North,10,0.3,1.0,87,0.00,,,0.00,4.612,WeatherBaga 2.4.4,2012-06-30 09:07:00,
2012-06-30 02:12:00,56.3,52.6,30.03,SSE,155,0.3,1.0,87,0.00,,,0.00,4.609,WeatherBaga 2.4.4,2012-06-30 09:12:00,
2012-06-30 02:17:00,56.1,52.3,30.03,NNE,20,0.5,1.0,87,0.00,,,0.00,4.573,WeatherBaga 2.4.4,2012-06-30 09:17:00,
2012-06-30 02:23:00,55.9,52.2,30.03,SW,235,0.4,0.6,87,0.00,,,0.00,4.629,WeatherBaga 2.4.4,2012-06-30 09:23:00,
2012-06-30 02:28:00,55.9,52.3,30.03,North,352,0.4,1.0,88,0.00,,,0.00,4.606,WeatherBaga 2.4.4,2012-06-30 09:28:00,
2012-06-30 02:33:00,55.9,52.3,30.03,SE,143,0.1,1.0,88,0.00,,,0.00,4.593,WeatherBaga 2.4.4,2012-06-30 09:33:00,
2012-06-30 02:38:00,55.9,52.5,30.02,SSE,167,0.7,1.2,88,0.00,,,0.00,4.701,WeatherBaga 2.4.4,2012-06-30 09:38:00,
2012-06-30 02:43:00,55.7,52.1,30.02,NNE,13,0.2,1.2,88,0.00,,,0.00,4.701,WeatherBaga 2.4.4,2012-06-30 09:43:00,
2012-06-30 02:48:00,55.7,52.3,30.02,NNE,29,0.5,1.0,88,0.00,,,0.00,4.665,WeatherBaga 2.4.4,2012-06-30 09:48:00,
2012-06-30 02:54:00,55.7,52.2,30.02,NNE,30,0.2,1.0,88,0.00,,,0.00,4.642,WeatherBaga 2.4.4,2012-06-30 09:54:00,
2012-06-30 02:59:00,55.7,52.3,30.02,SSE,160,0.5,0.9,88,0.00,,,0.00,4.645,WeatherBaga 2.4.4,2012-06-30 09:59:00,
2012-06-30 03:04:00,55.5,52.1,30.02,SSE,148,0.6,1.0,88,0.00,,,0.00,4.546,WeatherBaga 2.4.4,2012-06-30 10:04:00,
2012-06-30 03:09:00,55.5,52.1,30.02,NW,304,0.4,1.1,88,0.00,,,0.00,4.431,WeatherBaga 2.4.4,2012-06-30 10:09:00,
2012-06-30 03:14:00,55.4,51.9,30.02,SW,218,0.3,1.1,88,0.00,,,0.00,4.418,WeatherBaga 2.4.4,2012-06-30 10:14:00,
2012-06-30 03:19:00,55.4,52.0,30.02,WNW,296,0.7,0.7,88,0.00,,,0.00,4.342,WeatherBaga 2.4.4,2012-06-30 10:19:00,
2012-06-30 03:24:00,55.4,52.1,30.02,SSE,157,0.3,0.7,88,0.00,,,0.00,4.507,WeatherBaga 2.4.4,2012-06-30 10:24:00,
2012-06-30 03:29:00,55.2,51.9,30.02,West,274,0.6,0.8,89,0.00,,,0.00,4.467,WeatherBaga 2.4.4,2012-06-30 10:29:00,
2012-06-30 03:35:00,55.2,52.0,30.02,South,172,0.6,1.0,89,0.00,,,0.00,4.418,WeatherBaga 2.4.4,2012-06-30 10:35:00,
2012-06-30 03:40:00,55.2,51.9,30.02,South,188,0.5,1.0,89,0.00,,,0.00,4.388,WeatherBaga 2.4.4,2012-06-30 10:40:00,
2012-06-30 03:45:00,55.2,52.0,30.02,SSW,207,0.6,1.1,89,0.00,,,0.00,4.243,WeatherBaga 2.4.4,2012-06-30 10:45:00,
2012-06-30 03:50:00,55.2,51.9,30.02,SSW,210,0.2,1.1,89,0.00,,,0.00,4.362,WeatherBaga 2.4.4,2012-06-30 10:50:00,
2012-06-30 03:58:00,55.2,52.0,30.02,SE,141,0.8,1.0,89,0.00,,,0.00,4.256,WeatherBaga 2.4.4,2012-06-30 10:58:00,
2012-06-30 04:04:00,55.2,51.9,30.02,SSE,151,0.8,1.1,89,0.00,,,0.00,4.239,WeatherBaga 2.4.4,2012-06-30 11:04:00,
2012-06-30 04:09:00,55.2,51.8,30.02,WNW,295,0.6,1.1,88,0.00,,,0.00,4.253,WeatherBaga 2.4.4,2012-06-30 11:09:00,
2012-06-30 04:14:00,55.2,51.9,30.02,South,178,0.5,1.1,89,0.00,,,0.00,4.319,WeatherBaga 2.4.4,2012-06-30 11:14:00,
2012-06-30 04:19:00,55.0,51.8,30.02,NW,325,0.6,1.0,89,0.00,,,0.00,4.239,WeatherBaga 2.4.4,2012-06-30 11:19:00,
2012-06-30 04:25:00,55.2,52.1,30.02,South,181,0.2,1.0,89,0.00,,,0.00,4.183,WeatherBaga 2.4.4,2012-06-30 11:25:00,
2012-06-30 04:30:00,55.2,52.0,30.01,NW,309,0.4,1.0,89,0.00,,,0.00,4.315,WeatherBaga 2.4.4,2012-06-30 11:30:00,
2012-06-30 04:35:00,55.0,51.8,30.01,NW,318,0.4,0.8,89,0.00,,,0.00,4.381,WeatherBaga 2.4.4,2012-06-30 11:35:00,
2012-06-30 04:40:00,54.8,51.6,30.01,South,190,0.3,0.8,89,0.00,,,0.00,4.147,WeatherBaga 2.4.4,2012-06-30 11:40:00,
2012-06-30 04:45:00,54.8,51.7,30.01,SSE,162,0.6,0.8,89,0.00,,,0.00,4.233,WeatherBaga 2.4.4,2012-06-30 11:45:00,
2012-06-30 04:50:00,54.8,51.7,30.01,SSW,211,0.3,0.9,89,0.00,,,0.00,4.127,WeatherBaga 2.4.4,2012-06-30 11:50:00,
2012-06-30 04:55:00,54.6,51.4,30.01,WSW,252,0.6,0.9,89,0.00,,,0.00,3.626,WeatherBaga 2.4.4,2012-06-30 11:55:00,
2012-06-30 05:01:00,54.5,51.3,30.01,SE,137,0.4,0.7,89,0.00,,,0.00,3.936,WeatherBaga 2.4.4,2012-06-30 12:01:00,
