Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2012-12-02 00:00:00,58.6,56.0,29.92,SSE,167,3.2,9.3,91,0.00,,,0.18,0.933,WeatherBaga 2.4.4,2012-12-02 08:00:00,
2012-12-02 00:05:00,58.6,56.0,29.92,SSE,160,3.4,7.7,91,0.00,,,0.00,1.071,WeatherBaga 2.4.4,2012-12-02 08:05:00,
2012-12-02 00:10:00,58.6,56.0,29.92,SSW,210,0.9,8.7,91,0.00,,,0.00,1.068,WeatherBaga 2.4.4,2012-12-02 08:10:00,
2012-12-02 00:15:00,58.4,55.9,29.92,SSE,165,3.6,10.0,91,0.00,,,0.00,1.019,WeatherBaga 2.4.4,2012-12-02 08:15:00,
2012-12-02 00:20:00,58.4,55.9,29.92,SSE,156,3.2,10.0,91,0.00,,,0.00,1.118,WeatherBaga 2.4.4,2012-12-02 08:20:00,
2012-12-02 00:26:00,58.4,55.9,29.91,SSE,157,2.8,9.9,91,0.00,,,0.00,1.048,WeatherBaga 2.4.4,2012-12-02 08:26:00,
2012-12-02 00:31:00,58.4,55.9,29.91,SSE,150,6.8,9.5,92,0.00,,,0.00,1.012,WeatherBaga 2.4.4,2012-12-02 08:31:00,
2012-12-02 00:36:00,58.4,55.9,29.91,SE,129,10.4,32.5,91,0.00,,,0.00,1.015,WeatherBaga 2.4.4,2012-12-02 08:36:00,
2012-12-02 00:42:00,58.6,56.1,29.90,SSE,159,18.4,37.8,91,0.00,,,0.00,1.071,WeatherBaga 2.4.4,2012-12-02 08:42:00,
2012-12-02 00:47:00,58.6,56.1,29.90,South,174,16.6,37.8,91,0.00,,,0.00,1.035,WeatherBaga 2.4.4,2012-12-02 08:47:00,
2012-12-02 00:52:00,58.6,56.1,29.90,SE,143,13.3,22.1,91,0.00,,,0.00,1.035,WeatherBaga 2.4.4,2012-12-02 08:52:00,
2012-12-02 00:57:00,58.8,56.3,29.90,SSW,204,10.2,18.7,91,0.00,,,0.00,1.068,WeatherBaga 2.4.4,2012-12-02 08:57:00,
2012-12-02 01:02:00,58.8,56.3,29.90,SSE,154,3.4,16.7,92,0.00,,,0.00,1.002,WeatherBaga 2.4.4,2012-12-02 09:02:00,
2012-12-02 01:07:00,58.8,56.3,29.90,South,185,1.2,13.4,91,0.00,,,0.00,0.860,WeatherBaga 2.4.4,2012-12-02 09:07:00,
2012-12-02 01:13:00,59.0,56.5,29.90,SSE,156,2.3,8.1,92,0.00,,,0.00,1.002,WeatherBaga 2.4.4,2012-12-02 09:13:00,
2012-12-02 01:18:00,59.0,56.5,29.90,SE,145,3.8,8.1,92,0.00,,,0.00,1.058,WeatherBaga 2.4.4,2012-12-02 09:18:00,
2012-12-02 01:23:00,59.0,56.6,29.90,SE,140,1.5,8.6,92,0.00,,,0.00,1.177,WeatherBaga 2.4.4,2012-12-02 09:23:00,
2012-12-02 01:28:00,59.1,56.6,29.90,SSE,148,3.9,9.0,92,0.00,,,0.00,1.108,WeatherBaga 2.4.4,2012-12-02 09:28:00,
2012-12-02 01:33:00,59.1,56.6,29.90,ESE,119,0.6,9.0,92,0.00,,,0.00,1.091,WeatherBaga 2.4.4,2012-12-02 09:33:00,
2012-12-02 01:38:00,59.1,56.7,29.90,SW,218,0.4,8.0,92,0.00,,,0.00,1.088,WeatherBaga 2.4.4,2012-12-02 09:38:00,
2012-12-02 01:44:00,59.1,56.7,29.89,ENE,78,0.6,7.0,92,0.00,,,0.00,0.913,WeatherBaga 2.4.4,2012-12-02 09:44:00,
2012-12-02 01:49:00,59.3,56.9,29.89,SSE,147,3.2,8.5,92,0.00,,,0.00,1.045,WeatherBaga 2.4.4,2012-12-02 09:49:00,
2012-12-02 01:54:00,59.3,56.9,29.88,SSE,157,5.2,8.5,92,0.00,,,0.00,1.111,WeatherBaga 2.4.4,2012-12-02 09:54:00,
2012-12-02 01:59:00,59.3,56.9,29.89,SE,145,2.1,7.6,92,0.00,,,0.00,1.068,WeatherBaga 2.4.4,2012-12-02 09:59:00,
2012-12-02 02:04:00,59.3,56.9,29.89,SSE,157,5.3,6.9,92,0.00,,,0.00,1.048,WeatherBaga 2.4.4,2012-12-02 10:04:00,
2012-12-02 02:09:00,59.5,57.1,29.88,SW,214,1.9,6.4,92,0.00,,,0.00,1.075,WeatherBaga 2.4.4,2012-12-02 10:09:00,
2012-12-02 02:14:00,59.5,57.1,29.89,SSE,148,4.1,6.5,92,0.00,,,0.00,1.127,WeatherBaga 2.4.4,2012-12-02 10:14:00,
2012-12-02 02:19:00,59.7,57.3,29.89,SSE,164,6.0,8.2,92,0.00,,,0.00,1.058,WeatherBaga 2.4.4,2012-12-02 10:19:00,
2012-12-02 02:25:00,59.7,57.3,29.89,SSE,147,2.6,8.4,92,0.00,,,0.00,0.979,WeatherBaga 2.4.4,2012-12-02 10:25:00,
2012-12-02 02:30:00,59.7,57.3,29.89,SE,146,2.2,7.6,92,0.12,,,0.01,1.068,WeatherBaga 2.4.4,2012-12-02 10:30:00,
2012-12-02 02:35:00,59.5,57.1,29.89,SE,143,4.3,7.6,92,0.00,,,0.01,1.002,WeatherBaga 2.4.4,2012-12-02 10:35:00,
2012-12-02 02:40:00,59.7,57.3,29.89,SSW,199,1.4,5.2,92,0.00,,,0.01,0.929,WeatherBaga 2.4.4,2012-12-02 10:40:00,
2012-12-02 02:45:00,59.7,57.4,29.89,West,272,2.5,5.2,92,0.00,,,0.01,0.966,WeatherBaga 2.4.4,2012-12-02 10:45:00,
2012-12-02 02:50:00,59.5,57.2,29.89,SW,235,0.9,4.8,92,0.00,,,0.01,0.844,WeatherBaga 2.4.4,2012-12-02 10:50:00,
2012-12-02 02:55:00,59.7,57.4,29.89,NNW,348,1.6,4.8,92,0.00,,,0.01,0.936,WeatherBaga 2.4.4,2012-12-02 10:55:00,
2012-12-02 03:01:00,59.7,57.5,29.90,SE,134,2.4,7.5,92,0.00,,,0.01,1.019,WeatherBaga 2.4.4,2012-12-02 11:01:00,
2012-12-02 03:06:00,59.9,57.7,29.90,South,174,0.8,7.5,92,0.00,,,0.01,1.062,WeatherBaga 2.4.4,2012-12-02 11:06:00,
2012-12-02 03:11:00,59.9,57.6,29.89,South,175,3.5,4.8,92,0.00,,,0.01,0.966,WeatherBaga 2.4.4,2012-12-02 11:11:00,
2012-12-02 03:16:00,59.7,57.5,29.88,East,80,0.9,5.2,92,0.00,,,0.01,1.038,WeatherBaga 2.4.4,2012-12-02 11:16:00,
2012-12-02 03:21:00,59.9,57.7,29.88,East,99,1.6,5.2,92,0.00,,,0.01,0.982,WeatherBaga 2.4.4,2012-12-02 11:21:00,
2012-12-02 03:26:00,59.9,57.7,29.87,South,183,4.9,7.4,92,0.00,,,0.01,1.052,WeatherBaga 2.4.4,2012-12-02 11:26:00,
2012-12-02 03:31:00,60.0,57.7,29.87,South,189,3.9,7.4,92,0.00,,,0.01,1.085,WeatherBaga 2.4.4,2012-12-02 11:31:00,
2012-12-02 03:37:00,60.0,57.7,29.87,North,354,0.9,5.6,92,0.00,,,0.01,1.035,WeatherBaga 2.4.4,2012-12-02 11:37:00,
2012-12-02 03:42:00,59.9,57.6,29.87,SSE,152,0.9,7.6,92,0.00,,,0.01,1.118,WeatherBaga 2.4.4,2012-12-02 11:42:00,
2012-12-02 03:47:00,59.9,57.6,29.86,SSW,192,2.4,7.6,92,0.00,,,0.01,1.035,WeatherBaga 2.4.4,2012-12-02 11:47:00,
2012-12-02 03:52:00,59.9,57.6,29.87,SW,232,2.4,5.0,92,0.00,,,0.01,0.910,WeatherBaga 2.4.4,2012-12-02 11:52:00,
2012-12-02 03:57:00,59.9,57.6,29.87,South,181,1.2,4.9,92,0.00,,,0.01,1.085,WeatherBaga 2.4.4,2012-12-02 11:57:00,
2012-12-02 04:03:00,59.9,57.5,29.86,ESE,115,2.2,7.7,92,0.00,,,0.01,1.124,WeatherBaga 2.4.4,2012-12-02 12:03:00,
2012-12-02 04:08:00,59.9,57.3,29.85,ENE,66,1.1,7.7,91,0.00,,,0.01,1.075,WeatherBaga 2.4.4,2012-12-02 12:08:00,
2012-12-02 04:19:00,59.9,57.0,29.85,NNE,26,1.1,6.6,90,0.00,,,0.01,1.045,WeatherBaga 2.4.4,2012-12-02 12:19:00,
2012-12-02 04:24:00,59.9,56.8,29.84,SSE,152,3.5,6.6,90,0.00,,,0.01,1.055,WeatherBaga 2.4.4,2012-12-02 12:24:00,
2012-12-02 04:29:00,60.2,56.5,29.84,WSW,238,1.4,11.0,88,0.00,,,0.01,0.854,WeatherBaga 2.4.4,2012-12-02 12:29:00,
2012-12-02 04:34:00,60.2,56.2,29.84,South,180,1.8,11.0,87,0.00,,,0.01,1.012,WeatherBaga 2.4.4,2012-12-02 12:34:00,
2012-12-02 04:39:00,60.2,56.4,29.83,South,170,1.1,7.9,87,0.00,,,0.01,0.910,WeatherBaga 2.4.4,2012-12-02 12:39:00,
2012-12-02 04:44:00,60.6,56.0,29.83,SSE,156,2.4,13.5,85,0.00,,,0.01,1.147,WeatherBaga 2.4.4,2012-12-02 12:44:00,
2012-12-02 04:49:00,60.8,55.9,29.83,SE,134,1.4,13.5,84,0.00,,,0.01,1.098,WeatherBaga 2.4.4,2012-12-02 12:49:00,
2012-12-02 04:54:00,61.1,55.9,29.83,SSE,152,3.8,9.5,83,0.00,,,0.01,1.154,WeatherBaga 2.4.4,2012-12-02 12:54:00,
2012-12-02 04:59:00,61.1,55.6,29.83,South,172,3.0,9.5,82,0.00,,,0.01,1.068,WeatherBaga 2.4.4,2012-12-02 12:59:00,
2012-12-02 05:05:00,61.5,55.7,29.83,SSE,156,3.7,8.5,81,0.00,,,0.01,1.052,WeatherBaga 2.4.4,2012-12-02 13:05:00,
2012-12-02 05:10:00,61.8,55.3,29.83,ESE,117,2.4,10.7,79,0.00,,,0.01,1.058,WeatherBaga 2.4.4,2012-12-02 13:10:00,
2012-12-02 05:15:00,62.2,55.6,29.84,SE,133,1.8,11.0,79,0.00,,,0.01,1.012,WeatherBaga 2.4.4,2012-12-02 13:15:00,
2012-12-02 05:20:00,62.2,56.0,29.82,SE,134,7.8,11.0,80,0.00,,,0.01,1.005,WeatherBaga 2.4.4,2012-12-02 13:20:00,
2012-12-02 05:25:00,62.0,56.3,29.82,SSE,155,3.2,10.9,82,0.00,,,0.01,1.052,WeatherBaga 2.4.4,2012-12-02 13:25:00,
2012-12-02 05:31:00,62.0,56.2,29.82,ESE,122,5.7,11.1,81,0.00,,,0.01,1.035,WeatherBaga 2.4.4,2012-12-02 13:31:00,
2012-12-02 05:36:00,62.0,56.4,29.82,SSE,162,3.5,21.9,82,0.00,,,0.01,1.065,WeatherBaga 2.4.4,2012-12-02 13:36:00,
2012-12-02 05:41:00,61.8,56.2,29.82,SSE,155,3.0,21.9,82,0.00,,,0.01,1.111,WeatherBaga 2.4.4,2012-12-02 13:41:00,
2012-12-02 05:46:00,62.2,56.2,29.82,SSW,194,6.4,14.2,81,0.00,,,0.01,1.095,WeatherBaga 2.4.4,2012-12-02 13:46:00,
2012-12-02 05:51:00,62.4,56.0,29.82,SE,130,3.0,14.2,80,0.00,,,0.01,0.827,WeatherBaga 2.4.4,2012-12-02 13:51:00,
2012-12-02 05:56:00,62.7,56.5,29.82,SSE,156,2.4,13.5,80,0.00,,,0.01,1.095,WeatherBaga 2.4.4,2012-12-02 13:56:00,
