Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-30 00:04:00,45.8,45.8,30.03,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:04:00,
2016-12-30 00:09:00,45.6,45.6,30.02,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:09:00,
2016-12-30 00:14:00,46.2,46.2,30.02,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:14:00,
2016-12-30 00:19:00,45.9,45.9,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:19:00,
2016-12-30 00:24:00,45.4,45.4,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:24:00,
2016-12-30 00:29:00,45.4,45.4,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:29:00,
2016-12-30 00:34:00,45.0,45.0,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:34:00,
2016-12-30 00:40:00,44.8,44.8,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:40:00,
2016-12-30 00:45:00,44.7,44.7,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:45:00,
2016-12-30 00:50:00,44.8,44.8,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:50:00,
2016-12-30 00:55:00,44.6,44.6,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 08:55:00,
2016-12-30 01:00:00,44.7,44.7,30.01,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:00:00,
2016-12-30 01:05:00,44.7,44.7,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:05:00,
2016-12-30 01:10:00,44.7,44.7,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:10:00,
2016-12-30 01:15:00,44.4,44.4,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:15:00,
2016-12-30 01:20:00,44.9,44.9,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:20:00,
2016-12-30 01:25:00,45.2,45.2,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:25:00,
2016-12-30 01:30:00,44.8,44.8,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:30:00,
2016-12-30 01:35:00,44.5,44.5,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:35:00,
2016-12-30 01:40:00,44.6,44.6,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:40:00,
2016-12-30 01:45:00,44.7,44.7,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:45:00,
2016-12-30 01:50:00,44.6,44.6,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:50:00,
2016-12-30 01:55:00,44.6,44.6,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 09:55:00,
2016-12-30 02:00:00,44.4,44.4,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:00:00,
2016-12-30 02:05:00,44.3,44.3,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:05:00,
2016-12-30 02:10:00,44.3,44.3,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:10:00,
2016-12-30 02:15:00,44.1,44.1,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:15:00,
2016-12-30 02:20:00,44.1,44.1,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:20:00,
2016-12-30 02:25:00,44.3,44.3,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:25:00,
2016-12-30 02:30:00,44.5,44.5,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-30 10:30:00,
