Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-15 00:00:00,62.2,62.2,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:00:00,
2016-12-15 00:05:00,62.2,62.2,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:05:00,
2016-12-15 00:10:00,62.3,62.3,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:10:00,
2016-12-15 00:15:00,62.3,62.3,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:15:00,
2016-12-15 00:20:00,62.2,62.2,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:20:00,
2016-12-15 00:25:00,62.0,62.0,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:25:00,
2016-12-15 00:30:00,61.9,61.9,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:30:00,
2016-12-15 00:35:00,61.9,61.9,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:35:00,
2016-12-15 00:40:00,62.0,62.0,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:40:00,
2016-12-15 00:45:00,62.0,62.0,30.00,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:45:00,
2016-12-15 00:50:00,62.1,62.1,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:50:00,
2016-12-15 00:55:00,62.0,62.0,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 08:55:00,
2016-12-15 01:00:00,62.0,62.0,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:00:00,
2016-12-15 01:05:00,62.0,62.0,29.99,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:05:00,
2016-12-15 01:15:00,61.7,61.7,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:15:00,
2016-12-15 01:25:00,61.6,61.6,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:25:00,
2016-12-15 01:30:00,61.6,61.6,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:30:00,
2016-12-15 01:35:00,61.5,61.5,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:35:00,
2016-12-15 01:40:00,61.4,61.4,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:40:00,
2016-12-15 01:45:00,61.6,61.6,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:45:00,
2016-12-15 01:50:00,61.6,61.6,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:50:00,
2016-12-15 01:55:00,61.5,61.5,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 09:55:00,
2016-12-15 02:00:00,61.4,61.4,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:00:00,
2016-12-15 02:05:00,61.4,61.4,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:05:00,
2016-12-15 02:10:00,61.5,61.5,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:10:00,
2016-12-15 02:15:00,61.5,61.5,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:15:00,
2016-12-15 02:20:00,61.5,61.5,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:20:00,
2016-12-15 02:25:00,61.5,61.5,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:25:00,
2016-12-15 02:30:00,61.3,61.3,29.98,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:30:00,
2016-12-15 02:35:00,61.4,61.4,29.97,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:35:00,
2016-12-15 02:40:00,61.5,61.5,29.97,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:40:00,
2016-12-15 02:45:00,61.2,61.2,29.97,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-15 10:45:00,
