Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-20 00:19:00,74.4,66.0,17.83,North,-9999,-999.9,-999.0,75,-99.99,,,-99.99,,2016-12-20 08:19:00,
2016-12-20 00:24:00,40.5,40.5,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:24:00,
2016-12-20 00:29:00,40.4,40.4,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:29:00,
2016-12-20 00:34:00,40.0,40.0,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:34:00,
2016-12-20 00:39:00,40.0,40.0,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:39:00,
2016-12-20 00:44:00,40.2,40.2,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:44:00,
2016-12-20 00:49:00,40.0,40.0,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:49:00,
2016-12-20 00:54:00,39.9,39.9,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 08:54:00,
2016-12-20 01:04:00,40.1,40.1,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:04:00,
2016-12-20 01:09:00,40.1,40.1,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:09:00,
2016-12-20 01:14:00,40.4,40.4,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:14:00,
2016-12-20 01:19:00,40.4,40.4,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:19:00,
2016-12-20 01:24:00,40.6,40.6,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:24:00,
2016-12-20 01:29:00,40.2,40.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:29:00,
2016-12-20 01:34:00,39.8,39.8,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:34:00,
2016-12-20 01:39:00,39.7,39.7,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:39:00,
2016-12-20 01:44:00,39.6,39.6,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:44:00,
2016-12-20 01:49:00,39.6,39.6,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:49:00,
2016-12-20 01:54:00,39.5,39.5,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:54:00,
2016-12-20 01:59:00,40.0,40.0,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 09:59:00,
2016-12-20 02:04:00,39.8,39.8,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:04:00,
2016-12-20 02:09:00,39.5,39.5,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:09:00,
2016-12-20 02:14:00,39.3,39.3,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:14:00,
2016-12-20 02:19:00,39.7,39.7,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:19:00,
2016-12-20 02:24:00,39.5,39.5,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:24:00,
2016-12-20 02:34:00,39.6,39.6,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:34:00,
2016-12-20 02:39:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:39:00,
2016-12-20 02:44:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:44:00,
2016-12-20 02:49:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:49:00,
2016-12-20 02:54:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:54:00,
2016-12-20 02:59:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 10:59:00,
2016-12-20 03:04:00,39.0,39.0,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:04:00,
2016-12-20 03:09:00,39.1,39.1,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:09:00,
2016-12-20 03:14:00,39.4,39.4,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:14:00,
2016-12-20 03:19:00,38.8,38.8,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:19:00,
2016-12-20 03:24:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:24:00,
2016-12-20 03:29:00,39.2,39.2,30.25,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:29:00,
2016-12-20 03:34:00,39.0,39.0,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:34:00,
2016-12-20 03:39:00,39.1,39.1,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:39:00,
2016-12-20 03:44:00,39.4,39.4,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:44:00,
2016-12-20 03:49:00,39.2,39.2,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:49:00,
2016-12-20 03:54:00,39.2,39.2,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:54:00,
2016-12-20 03:59:00,38.6,38.6,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 11:59:00,
2016-12-20 04:04:00,38.4,38.4,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:04:00,
2016-12-20 04:09:00,38.6,38.6,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:09:00,
2016-12-20 04:14:00,39.0,39.0,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:14:00,
2016-12-20 04:24:00,38.9,38.9,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:24:00,
2016-12-20 04:29:00,39.0,39.0,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:29:00,
2016-12-20 04:34:00,38.6,38.6,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:34:00,
2016-12-20 04:39:00,39.1,39.1,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:39:00,
2016-12-20 04:44:00,39.1,39.1,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:44:00,
2016-12-20 04:49:00,39.1,39.1,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:49:00,
2016-12-20 04:54:00,38.3,38.3,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:54:00,
2016-12-20 04:59:00,38.5,38.5,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 12:59:00,
2016-12-20 05:09:00,38.3,38.3,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:09:00,
2016-12-20 05:14:00,38.4,38.4,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:14:00,
2016-12-20 05:19:00,38.4,38.4,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:19:00,
2016-12-20 05:24:00,38.4,38.4,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:24:00,
2016-12-20 05:29:00,39.4,39.4,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:29:00,
2016-12-20 05:34:00,39.5,39.5,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:34:00,
2016-12-20 05:39:00,38.9,38.9,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:39:00,
2016-12-20 05:44:00,38.7,38.7,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:44:00,
2016-12-20 05:49:00,38.5,38.5,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:49:00,
2016-12-20 05:54:00,38.5,38.5,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:54:00,
2016-12-20 05:59:00,38.5,38.5,30.24,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 13:59:00,
2016-12-20 06:04:00,38.4,38.4,30.23,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-20 14:04:00,
