Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-21 00:51:00,46.6,43.2,30.08,North,-9999,-999.9,-999.0,87,-99.99,,,-99.99,,2016-12-21 08:51:00,
2016-12-21 00:56:00,46.5,42.9,30.07,North,-9999,-999.9,-999.0,87,-99.99,,,-99.99,,2016-12-21 08:56:00,
2016-12-21 01:36:00,46.0,43.0,30.05,North,-9999,-999.9,-999.0,89,-99.99,,,-99.99,,2016-12-21 09:36:00,
2016-12-21 02:21:00,47.0,44.7,30.05,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 10:21:00,
2016-12-21 02:41:00,47.3,45.1,30.05,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 10:41:00,
2016-12-21 03:36:00,47.8,46.3,30.04,North,-9999,-999.9,-999.0,94,-99.99,,,-99.99,,2016-12-21 11:36:00,
2016-12-21 04:21:00,48.5,46.6,30.03,North,-9999,-999.9,-999.0,93,-99.99,,,-99.99,,2016-12-21 12:21:00,
2016-12-21 06:16:00,47.5,47.5,30.03,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-21 14:16:00,
2016-12-21 06:31:00,47.2,47.2,30.03,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-21 14:31:00,
2016-12-21 07:11:00,47.6,47.6,30.04,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-21 15:11:00,
2016-12-21 07:26:00,48.6,48.6,30.03,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-21 15:26:00,
2016-12-21 08:26:00,53.2,50.5,30.04,North,-9999,-999.9,-999.0,90,-99.99,,,-99.99,,2016-12-21 16:26:00,
2016-12-21 08:31:00,53.3,50.8,30.04,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 16:31:00,
2016-12-21 08:36:00,53.1,50.8,30.04,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 16:36:00,
2016-12-21 08:41:00,53.4,51.5,30.04,North,-9999,-999.9,-999.0,93,-99.99,,,-99.99,,2016-12-21 16:41:00,
2016-12-21 08:46:00,53.7,51.5,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 16:46:00,
2016-12-21 08:51:00,53.9,51.8,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 16:51:00,
2016-12-21 08:56:00,53.9,51.9,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 16:56:00,
2016-12-21 09:01:00,54.0,52.0,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 17:01:00,
2016-12-21 09:06:00,54.4,52.3,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 17:06:00,
2016-12-21 09:11:00,54.5,52.5,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 17:11:00,
2016-12-21 09:22:00,55.3,53.0,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 17:22:00,
2016-12-21 09:27:00,55.4,52.8,30.04,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 17:27:00,
2016-12-21 09:32:00,55.6,53.3,30.04,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 17:32:00,
2016-12-21 09:37:00,55.9,53.6,30.04,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-21 17:37:00,
2016-12-21 09:42:00,56.5,54.0,30.04,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 17:42:00,
2016-12-21 09:47:00,56.8,54.2,30.04,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-21 17:47:00,
2016-12-21 09:52:00,57.1,54.4,30.04,North,-9999,-999.9,-999.0,90,-99.99,,,-99.99,,2016-12-21 17:52:00,
2016-12-21 09:57:00,57.3,54.0,30.04,North,-9999,-999.9,-999.0,88,-99.99,,,-99.99,,2016-12-21 17:57:00,
2016-12-21 10:02:00,57.5,54.4,30.04,North,-9999,-999.9,-999.0,89,-99.99,,,-99.99,,2016-12-21 18:02:00,
2016-12-21 10:07:00,57.7,53.6,30.04,North,-9999,-999.9,-999.0,86,-99.99,,,-99.99,,2016-12-21 18:07:00,
2016-12-21 10:12:00,57.8,53.7,30.04,North,-9999,-999.9,-999.0,86,-99.99,,,-99.99,,2016-12-21 18:12:00,
2016-12-21 10:17:00,57.8,52.4,30.04,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-12-21 18:17:00,
2016-12-21 10:22:00,58.2,52.8,30.03,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-12-21 18:22:00,
2016-12-21 10:27:00,58.3,51.5,30.03,North,-9999,-999.9,-999.0,78,-99.99,,,-99.99,,2016-12-21 18:27:00,
2016-12-21 10:32:00,59.0,51.6,30.04,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-12-21 18:32:00,
2016-12-21 10:42:00,59.0,51.4,30.03,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-12-21 18:42:00,
2016-12-21 10:47:00,58.8,51.3,30.03,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-12-21 18:47:00,
2016-12-21 10:52:00,59.0,49.7,30.03,North,-9999,-999.9,-999.0,71,-99.99,,,-99.99,,2016-12-21 18:52:00,
2016-12-21 10:57:00,58.6,48.9,30.03,North,-9999,-999.9,-999.0,69,-99.99,,,-99.99,,2016-12-21 18:57:00,
2016-12-21 11:02:00,58.7,49.3,30.03,North,-9999,-999.9,-999.0,70,-99.99,,,-99.99,,2016-12-21 19:02:00,
2016-12-21 11:07:00,58.9,48.2,30.02,North,-9999,-999.9,-999.0,67,-99.99,,,-99.99,,2016-12-21 19:07:00,
2016-12-21 11:12:00,59.3,48.0,30.02,North,-9999,-999.9,-999.0,66,-99.99,,,-99.99,,2016-12-21 19:12:00,
2016-12-21 11:17:00,59.8,47.1,30.02,North,-9999,-999.9,-999.0,62,-99.99,,,-99.99,,2016-12-21 19:17:00,
2016-12-21 11:22:00,59.6,46.2,30.01,North,-9999,-999.9,-999.0,61,-99.99,,,-99.99,,2016-12-21 19:22:00,
2016-12-21 11:27:00,60.3,46.5,30.01,North,-9999,-999.9,-999.0,60,-99.99,,,-99.99,,2016-12-21 19:27:00,
2016-12-21 11:32:00,60.3,45.2,30.01,North,-9999,-999.9,-999.0,57,-99.99,,,-99.99,,2016-12-21 19:32:00,
2016-12-21 11:37:00,60.4,45.9,30.00,North,-9999,-999.9,-999.0,58,-99.99,,,-99.99,,2016-12-21 19:37:00,
2016-12-21 11:42:00,60.7,45.4,30.00,North,-9999,-999.9,-999.0,57,-99.99,,,-99.99,,2016-12-21 19:42:00,
2016-12-21 11:47:00,61.0,45.2,30.00,North,-9999,-999.9,-999.0,55,-99.99,,,-99.99,,2016-12-21 19:47:00,
2016-12-21 11:52:00,61.0,45.2,29.99,North,-9999,-999.9,-999.0,55,-99.99,,,-99.99,,2016-12-21 19:52:00,
2016-12-21 11:57:00,61.3,45.3,29.99,North,-9999,-999.9,-999.0,55,-99.99,,,-99.99,,2016-12-21 19:57:00,
2016-12-21 12:02:00,61.1,45.1,29.99,North,-9999,-999.9,-999.0,55,-99.99,,,-99.99,,2016-12-21 20:02:00,
2016-12-21 12:07:00,61.3,44.7,29.99,North,-9999,-999.9,-999.0,54,-99.99,,,-99.99,,2016-12-21 20:07:00,
2016-12-21 12:12:00,61.7,44.3,29.98,North,-9999,-999.9,-999.0,52,-99.99,,,-99.99,,2016-12-21 20:12:00,
2016-12-21 12:17:00,61.5,43.9,29.98,North,-9999,-999.9,-999.0,52,-99.99,,,-99.99,,2016-12-21 20:17:00,
2016-12-21 12:22:00,61.8,44.7,29.98,North,-9999,-999.9,-999.0,53,-99.99,,,-99.99,,2016-12-21 20:22:00,
2016-12-21 12:27:00,61.7,44.6,29.97,North,-9999,-999.9,-999.0,53,-99.99,,,-99.99,,2016-12-21 20:27:00,
2016-12-21 12:32:00,61.8,43.9,29.97,North,-9999,-999.9,-999.0,51,-99.99,,,-99.99,,2016-12-21 20:32:00,
2016-12-21 12:37:00,62.3,44.5,29.97,North,-9999,-999.9,-999.0,52,-99.99,,,-99.99,,2016-12-21 20:37:00,
2016-12-21 12:47:00,62.6,44.3,29.97,North,-9999,-999.9,-999.0,51,-99.99,,,-99.99,,2016-12-21 20:47:00,
2016-12-21 12:52:00,62.4,44.2,29.97,North,-9999,-999.9,-999.0,51,-99.99,,,-99.99,,2016-12-21 20:52:00,
2016-12-21 12:57:00,62.4,43.6,29.96,North,-9999,-999.9,-999.0,50,-99.99,,,-99.99,,2016-12-21 20:57:00,
2016-12-21 13:02:00,62.8,43.4,29.96,North,-9999,-999.9,-999.0,49,-99.99,,,-99.99,,2016-12-21 21:02:00,
2016-12-21 13:07:00,62.8,43.4,29.96,North,-9999,-999.9,-999.0,49,-99.99,,,-99.99,,2016-12-21 21:07:00,
2016-12-21 13:12:00,63.2,44.2,29.96,North,-9999,-999.9,-999.0,50,-99.99,,,-99.99,,2016-12-21 21:12:00,
2016-12-21 13:17:00,63.5,44.6,29.95,North,-9999,-999.9,-999.0,50,-99.99,,,-99.99,,2016-12-21 21:17:00,
2016-12-21 13:22:00,63.6,44.1,29.95,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 21:22:00,
2016-12-21 13:27:00,67.4,46.5,29.95,North,-9999,-999.9,-999.0,47,-99.99,,,-99.99,,2016-12-21 21:27:00,
2016-12-21 13:32:00,69.4,45.7,29.95,North,-9999,-999.9,-999.0,42,-99.99,,,-99.99,,2016-12-21 21:32:00,
2016-12-21 13:37:00,65.2,43.7,29.95,North,-9999,-999.9,-999.0,45,-99.99,,,-99.99,,2016-12-21 21:37:00,
2016-12-21 13:42:00,65.0,44.9,29.94,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 21:42:00,
2016-12-21 13:47:00,67.2,44.2,29.94,North,-9999,-999.9,-999.0,43,-99.99,,,-99.99,,2016-12-21 21:47:00,
2016-12-21 13:57:00,65.4,43.8,29.94,North,-9999,-999.9,-999.0,45,-99.99,,,-99.99,,2016-12-21 21:57:00,
2016-12-21 14:02:00,65.1,43.5,29.94,North,-9999,-999.9,-999.0,45,-99.99,,,-99.99,,2016-12-21 22:02:00,
2016-12-21 14:07:00,65.1,44.2,29.94,North,-9999,-999.9,-999.0,46,-99.99,,,-99.99,,2016-12-21 22:07:00,
2016-12-21 14:12:00,65.2,44.5,29.94,North,-9999,-999.9,-999.0,47,-99.99,,,-99.99,,2016-12-21 22:12:00,
2016-12-21 14:17:00,64.7,43.7,29.94,North,-9999,-999.9,-999.0,46,-99.99,,,-99.99,,2016-12-21 22:17:00,
2016-12-21 14:22:00,64.8,44.0,29.94,North,-9999,-999.9,-999.0,46,-99.99,,,-99.99,,2016-12-21 22:22:00,
2016-12-21 14:27:00,64.8,44.1,29.94,North,-9999,-999.9,-999.0,47,-99.99,,,-99.99,,2016-12-21 22:27:00,
2016-12-21 14:32:00,64.9,44.7,29.93,North,-9999,-999.9,-999.0,47,-99.99,,,-99.99,,2016-12-21 22:32:00,
2016-12-21 14:37:00,65.2,44.9,29.93,North,-9999,-999.9,-999.0,47,-99.99,,,-99.99,,2016-12-21 22:37:00,
2016-12-21 14:43:00,65.2,44.8,29.93,North,-9999,-999.9,-999.0,47,-99.99,,,-99.99,,2016-12-21 22:43:00,
2016-12-21 14:48:00,65.1,44.9,29.93,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 22:48:00,
2016-12-21 14:53:00,65.0,44.9,29.93,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 22:53:00,
2016-12-21 14:58:00,64.9,44.9,29.93,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 22:58:00,
2016-12-21 15:03:00,65.0,45.0,29.93,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 23:03:00,
2016-12-21 15:08:00,65.2,45.5,29.93,North,-9999,-999.9,-999.0,48,-99.99,,,-99.99,,2016-12-21 23:08:00,
2016-12-21 15:13:00,64.9,46.1,29.93,North,-9999,-999.9,-999.0,50,-99.99,,,-99.99,,2016-12-21 23:13:00,
2016-12-21 15:18:00,64.8,46.4,29.93,North,-9999,-999.9,-999.0,51,-99.99,,,-99.99,,2016-12-21 23:18:00,
2016-12-21 15:23:00,64.8,47.1,29.93,North,-9999,-999.9,-999.0,52,-99.99,,,-99.99,,2016-12-21 23:23:00,
