Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-13 00:00:00,51.4,51.4,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:00:00,
2016-12-13 00:05:00,51.3,51.3,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:05:00,
2016-12-13 00:10:00,51.3,51.3,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:10:00,
2016-12-13 00:15:00,51.3,51.3,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:15:00,
2016-12-13 00:25:00,51.4,51.4,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:25:00,
2016-12-13 00:30:00,51.5,51.5,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:30:00,
2016-12-13 00:35:00,51.5,51.5,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:35:00,
2016-12-13 00:40:00,51.3,51.3,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:40:00,
2016-12-13 00:45:00,51.5,51.5,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:45:00,
2016-12-13 00:50:00,51.6,51.6,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:50:00,
2016-12-13 00:55:00,51.2,51.2,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 08:55:00,
2016-12-13 01:00:00,51.3,51.3,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:00:00,
2016-12-13 01:05:00,51.4,51.4,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:05:00,
2016-12-13 01:10:00,51.4,51.4,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:10:00,
2016-12-13 01:15:00,51.7,51.7,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:15:00,
2016-12-13 01:20:00,51.6,51.6,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:20:00,
2016-12-13 01:25:00,51.6,51.6,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:25:00,
2016-12-13 01:30:00,51.5,51.5,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:30:00,
2016-12-13 01:35:00,51.5,51.5,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:35:00,
2016-12-13 01:40:00,51.4,51.4,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:40:00,
2016-12-13 01:45:00,51.6,51.6,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:45:00,
2016-12-13 01:50:00,51.3,51.3,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:50:00,
2016-12-13 01:55:00,51.3,51.3,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 09:55:00,
2016-12-13 02:00:00,51.2,51.2,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:00:00,
2016-12-13 02:05:00,51.6,51.6,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:05:00,
2016-12-13 02:10:00,51.7,51.7,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:10:00,
2016-12-13 02:15:00,51.8,51.8,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:15:00,
2016-12-13 02:20:00,51.9,51.9,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:20:00,
2016-12-13 02:30:00,51.7,51.7,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:30:00,
2016-12-13 02:35:00,51.8,51.8,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:35:00,
2016-12-13 02:40:00,51.9,51.9,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:40:00,
2016-12-13 02:46:00,51.9,51.9,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:46:00,
2016-12-13 02:55:00,52.2,52.2,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 10:55:00,
2016-12-13 03:00:00,51.9,51.9,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:00:00,
2016-12-13 03:05:00,52.1,52.1,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:05:00,
2016-12-13 03:10:00,52.2,52.2,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:10:00,
2016-12-13 03:16:00,52.2,52.2,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:16:00,
2016-12-13 03:20:00,52.0,52.0,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:20:00,
2016-12-13 03:26:00,52.2,52.2,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:26:00,
2016-12-13 03:36:00,52.2,52.2,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:36:00,
2016-12-13 03:41:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:41:00,
2016-12-13 03:46:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:46:00,
2016-12-13 03:51:00,52.1,52.1,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:51:00,
2016-12-13 03:56:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 11:56:00,
2016-12-13 04:01:00,52.3,52.3,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:01:00,
2016-12-13 04:06:00,52.4,52.4,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:06:00,
2016-12-13 04:11:00,52.3,52.3,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:11:00,
2016-12-13 04:16:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:16:00,
2016-12-13 04:21:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:21:00,
2016-12-13 04:26:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:26:00,
2016-12-13 04:36:00,52.2,52.2,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:36:00,
2016-12-13 04:41:00,52.2,52.2,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:41:00,
2016-12-13 04:46:00,52.3,52.3,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:46:00,
2016-12-13 04:51:00,52.4,52.4,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:51:00,
2016-12-13 04:56:00,52.4,52.4,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 12:56:00,
2016-12-13 05:01:00,52.4,52.4,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:01:00,
2016-12-13 05:06:00,52.2,52.2,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:06:00,
2016-12-13 05:11:00,52.1,52.1,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:11:00,
2016-12-13 05:16:00,52.2,52.2,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:16:00,
2016-12-13 05:21:00,52.5,52.5,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:21:00,
2016-12-13 05:26:00,52.4,52.4,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:26:00,
2016-12-13 05:31:00,52.3,52.3,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:31:00,
2016-12-13 05:41:00,52.2,52.2,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:41:00,
2016-12-13 05:46:00,52.0,52.0,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:46:00,
2016-12-13 05:51:00,51.7,51.7,30.08,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:51:00,
2016-12-13 05:56:00,51.5,51.5,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 13:56:00,
2016-12-13 06:01:00,51.3,51.3,30.09,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:01:00,
2016-12-13 06:06:00,51.0,51.0,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:06:00,
2016-12-13 06:11:00,51.8,51.8,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:11:00,
2016-12-13 06:16:00,51.8,51.8,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:16:00,
2016-12-13 06:21:00,51.8,51.8,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:21:00,
2016-12-13 06:26:00,51.9,51.9,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:26:00,
2016-12-13 06:31:00,52.1,52.1,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:31:00,
2016-12-13 06:36:00,51.9,51.9,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:36:00,
2016-12-13 06:41:00,51.7,51.7,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:41:00,
2016-12-13 06:46:00,51.6,51.6,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:46:00,
2016-12-13 06:51:00,51.7,51.7,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:51:00,
2016-12-13 06:56:00,51.6,51.6,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 14:56:00,
2016-12-13 07:01:00,51.6,51.6,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:01:00,
2016-12-13 07:06:00,51.5,51.5,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:06:00,
2016-12-13 07:11:00,51.6,51.6,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:11:00,
2016-12-13 07:16:00,51.6,51.6,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:16:00,
2016-12-13 07:21:00,51.7,51.7,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:21:00,
2016-12-13 07:26:00,51.7,51.7,30.10,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:26:00,
2016-12-13 07:31:00,51.7,51.7,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:31:00,
2016-12-13 07:36:00,51.7,51.7,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:36:00,
2016-12-13 07:41:00,51.7,51.7,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:41:00,
2016-12-13 07:46:00,51.7,51.7,30.11,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:46:00,
2016-12-13 07:51:00,51.6,51.6,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:51:00,
2016-12-13 07:56:00,51.8,51.8,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 15:56:00,
2016-12-13 08:01:00,52.0,52.0,30.12,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:01:00,
2016-12-13 08:06:00,52.0,52.0,30.13,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:06:00,
2016-12-13 08:11:00,52.0,52.0,30.13,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:11:00,
2016-12-13 08:16:00,52.2,52.2,30.13,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:16:00,
2016-12-13 08:21:00,52.5,52.5,30.13,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:21:00,
2016-12-13 08:26:00,52.9,52.9,30.14,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:26:00,
2016-12-13 08:31:00,53.0,53.0,30.14,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:31:00,
2016-12-13 08:36:00,53.3,53.3,30.14,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:36:00,
2016-12-13 08:41:00,53.4,53.4,30.15,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-13 16:41:00,
