Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-22 00:03:00,46.8,44.0,29.93,North,-9999,-999.9,-999.0,89,-99.99,,,-99.99,,2016-12-22 08:03:00,
2016-12-22 00:08:00,46.9,44.1,29.92,North,-9999,-999.9,-999.0,89,-99.99,,,-99.99,,2016-12-22 08:08:00,
2016-12-22 00:13:00,46.3,43.9,29.92,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-22 08:13:00,
2016-12-22 00:18:00,46.8,44.2,29.92,North,-9999,-999.9,-999.0,90,-99.99,,,-99.99,,2016-12-22 08:18:00,
2016-12-22 00:23:00,46.6,44.1,29.92,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-22 08:23:00,
2016-12-22 00:28:00,47.2,44.0,29.92,North,-9999,-999.9,-999.0,88,-99.99,,,-99.99,,2016-12-22 08:28:00,
2016-12-22 00:33:00,46.6,43.7,29.92,North,-9999,-999.9,-999.0,89,-99.99,,,-99.99,,2016-12-22 08:33:00,
2016-12-22 00:38:00,46.1,43.7,29.92,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-22 08:38:00,
2016-12-22 00:43:00,46.0,44.1,29.92,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 08:43:00,
2016-12-22 00:48:00,46.0,44.1,29.92,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 08:48:00,
2016-12-22 00:53:00,45.9,44.0,29.92,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 08:53:00,
2016-12-22 00:58:00,46.2,44.1,29.92,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 08:58:00,
2016-12-22 01:03:00,46.6,44.1,29.92,North,-9999,-999.9,-999.0,90,-99.99,,,-99.99,,2016-12-22 09:03:00,
2016-12-22 01:08:00,46.9,43.8,29.92,North,-9999,-999.9,-999.0,88,-99.99,,,-99.99,,2016-12-22 09:08:00,
2016-12-22 01:13:00,47.0,43.6,29.92,North,-9999,-999.9,-999.0,87,-99.99,,,-99.99,,2016-12-22 09:13:00,
2016-12-22 01:18:00,47.0,43.5,29.92,North,-9999,-999.9,-999.0,87,-99.99,,,-99.99,,2016-12-22 09:18:00,
2016-12-22 01:23:00,47.2,43.5,29.92,North,-9999,-999.9,-999.0,86,-99.99,,,-99.99,,2016-12-22 09:23:00,
2016-12-22 01:28:00,47.2,43.3,29.92,North,-9999,-999.9,-999.0,86,-99.99,,,-99.99,,2016-12-22 09:28:00,
2016-12-22 01:33:00,47.7,43.1,29.92,North,-9999,-999.9,-999.0,84,-99.99,,,-99.99,,2016-12-22 09:33:00,
2016-12-22 01:38:00,47.9,43.0,29.92,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-12-22 09:38:00,
2016-12-22 01:43:00,47.9,42.8,29.92,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-12-22 09:43:00,
2016-12-22 01:48:00,47.8,42.3,29.92,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-12-22 09:48:00,
2016-12-22 01:53:00,46.7,41.9,29.92,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-12-22 09:53:00,
2016-12-22 01:58:00,46.9,42.7,29.92,North,-9999,-999.9,-999.0,85,-99.99,,,-99.99,,2016-12-22 09:58:00,
2016-12-22 02:03:00,47.0,42.7,29.92,North,-9999,-999.9,-999.0,85,-99.99,,,-99.99,,2016-12-22 10:03:00,
2016-12-22 02:08:00,47.1,42.8,29.92,North,-9999,-999.9,-999.0,84,-99.99,,,-99.99,,2016-12-22 10:08:00,
2016-12-22 02:13:00,46.7,42.7,29.92,North,-9999,-999.9,-999.0,85,-99.99,,,-99.99,,2016-12-22 10:13:00,
2016-12-22 02:18:00,46.6,42.7,29.92,North,-9999,-999.9,-999.0,86,-99.99,,,-99.99,,2016-12-22 10:18:00,
2016-12-22 02:23:00,46.8,42.7,29.92,North,-9999,-999.9,-999.0,85,-99.99,,,-99.99,,2016-12-22 10:23:00,
2016-12-22 02:28:00,46.9,42.6,29.92,North,-9999,-999.9,-999.0,84,-99.99,,,-99.99,,2016-12-22 10:28:00,
2016-12-22 02:33:00,46.4,42.2,29.92,North,-9999,-999.9,-999.0,85,-99.99,,,-99.99,,2016-12-22 10:33:00,
2016-12-22 02:38:00,46.2,42.4,29.92,North,-9999,-999.9,-999.0,86,-99.99,,,-99.99,,2016-12-22 10:38:00,
2016-12-22 02:43:00,45.9,42.6,29.92,North,-9999,-999.9,-999.0,88,-99.99,,,-99.99,,2016-12-22 10:43:00,
2016-12-22 02:48:00,45.9,42.7,29.91,North,-9999,-999.9,-999.0,88,-99.99,,,-99.99,,2016-12-22 10:48:00,
2016-12-22 02:53:00,45.5,42.6,29.91,North,-9999,-999.9,-999.0,89,-99.99,,,-99.99,,2016-12-22 10:53:00,
2016-12-22 02:58:00,45.2,42.6,29.91,North,-9999,-999.9,-999.0,90,-99.99,,,-99.99,,2016-12-22 10:58:00,
2016-12-22 03:03:00,45.2,42.7,29.91,North,-9999,-999.9,-999.0,90,-99.99,,,-99.99,,2016-12-22 11:03:00,
2016-12-22 03:08:00,45.3,42.9,29.91,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-22 11:08:00,
2016-12-22 03:13:00,45.0,42.7,29.91,North,-9999,-999.9,-999.0,91,-99.99,,,-99.99,,2016-12-22 11:13:00,
2016-12-22 03:18:00,44.8,42.7,29.91,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 11:18:00,
2016-12-22 03:23:00,45.0,42.9,29.91,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 11:23:00,
2016-12-22 03:28:00,44.8,42.7,29.91,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 11:28:00,
2016-12-22 03:33:00,44.6,42.5,29.91,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 11:33:00,
2016-12-22 03:38:00,44.3,42.5,29.91,North,-9999,-999.9,-999.0,93,-99.99,,,-99.99,,2016-12-22 11:38:00,
2016-12-22 03:43:00,44.5,42.6,29.91,North,-9999,-999.9,-999.0,93,-99.99,,,-99.99,,2016-12-22 11:43:00,
2016-12-22 03:48:00,44.5,42.6,29.91,North,-9999,-999.9,-999.0,92,-99.99,,,-99.99,,2016-12-22 11:48:00,
2016-12-22 03:53:00,44.1,42.3,29.91,North,-9999,-999.9,-999.0,93,-99.99,,,-99.99,,2016-12-22 11:53:00,
