
Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC

2016-07-22 00:04:00,60.8,52.5,30.12,North,-9999,-999.9,-999.0,74,-99.99,,,-99.99,,2016-07-22 07:04:00,

2016-07-22 00:09:00,60.7,52.5,30.12,North,-9999,-999.9,-999.0,74,-99.99,,,-99.99,,2016-07-22 07:09:00,

2016-07-22 00:14:00,60.5,52.3,30.12,North,-9999,-999.9,-999.0,74,-99.99,,,-99.99,,2016-07-22 07:14:00,

2016-07-22 00:19:00,60.5,52.4,30.11,North,-9999,-999.9,-999.0,74,-99.99,,,-99.99,,2016-07-22 07:19:00,

2016-07-22 00:24:00,60.6,52.7,30.11,North,-9999,-999.9,-999.0,75,-99.99,,,-99.99,,2016-07-22 07:24:00,

2016-07-22 00:29:00,60.5,52.8,30.11,North,-9999,-999.9,-999.0,75,-99.99,,,-99.99,,2016-07-22 07:29:00,

2016-07-22 00:34:00,60.4,52.6,30.11,North,-9999,-999.9,-999.0,75,-99.99,,,-99.99,,2016-07-22 07:34:00,

2016-07-22 00:39:00,60.2,52.4,30.11,North,-9999,-999.9,-999.0,75,-99.99,,,-99.99,,2016-07-22 07:39:00,

2016-07-22 00:49:00,59.9,52.4,30.11,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-07-22 07:49:00,

2016-07-22 00:54:00,59.6,52.5,30.11,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 07:54:00,

2016-07-22 00:59:00,59.7,52.6,30.11,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 07:59:00,

2016-07-22 01:04:00,59.7,52.4,30.10,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-07-22 08:04:00,

2016-07-22 01:09:00,59.5,52.2,30.10,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-07-22 08:09:00,

2016-07-22 01:14:00,59.4,52.2,30.10,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 08:14:00,

2016-07-22 01:19:00,59.2,51.8,30.10,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-07-22 08:19:00,

2016-07-22 01:25:00,58.9,51.3,30.10,North,-9999,-999.9,-999.0,76,-99.99,,,-99.99,,2016-07-22 08:25:00,

2016-07-22 01:30:00,58.3,51.2,30.10,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 08:30:00,

2016-07-22 01:35:00,58.6,51.5,30.10,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 08:35:00,

2016-07-22 01:40:00,58.8,51.7,30.10,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 08:40:00,

2016-07-22 01:45:00,58.7,51.5,30.10,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 08:45:00,

2016-07-22 01:55:00,58.6,51.7,30.10,North,-9999,-999.9,-999.0,77,-99.99,,,-99.99,,2016-07-22 08:55:00,

2016-07-22 02:00:00,58.3,51.6,30.10,North,-9999,-999.9,-999.0,78,-99.99,,,-99.99,,2016-07-22 09:00:00,

2016-07-22 02:05:00,58.6,51.8,30.10,North,-9999,-999.9,-999.0,78,-99.99,,,-99.99,,2016-07-22 09:05:00,

2016-07-22 02:10:00,58.3,51.7,30.10,North,-9999,-999.9,-999.0,78,-99.99,,,-99.99,,2016-07-22 09:10:00,

2016-07-22 02:15:00,58.0,51.7,30.10,North,-9999,-999.9,-999.0,79,-99.99,,,-99.99,,2016-07-22 09:15:00,

2016-07-22 02:20:00,57.5,51.9,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 09:20:00,

2016-07-22 02:25:00,58.0,52.0,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:25:00,

2016-07-22 02:30:00,57.8,51.7,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:30:00,

2016-07-22 02:35:00,57.5,51.6,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:35:00,

2016-07-22 02:40:00,57.4,51.5,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:40:00,

2016-07-22 02:45:00,57.2,51.4,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:45:00,

2016-07-22 02:50:00,57.0,51.1,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:50:00,

2016-07-22 02:55:00,56.7,50.9,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 09:55:00,

2016-07-22 03:00:00,56.6,50.8,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 10:00:00,

2016-07-22 03:05:00,56.6,51.0,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:05:00,

2016-07-22 03:10:00,56.5,50.9,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:10:00,

2016-07-22 03:15:00,56.4,50.9,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:15:00,

2016-07-22 03:20:00,56.5,51.0,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:20:00,

2016-07-22 03:25:00,55.9,50.8,30.09,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 10:25:00,

2016-07-22 03:30:00,56.1,50.8,30.09,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 10:30:00,

2016-07-22 03:35:00,55.9,50.5,30.09,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 10:35:00,

2016-07-22 03:40:00,56.0,50.5,30.09,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:40:00,

2016-07-22 03:45:00,55.8,50.5,30.09,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 10:45:00,

2016-07-22 03:50:00,56.0,50.5,30.09,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:50:00,

2016-07-22 03:55:00,55.8,50.3,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 10:55:00,

2016-07-22 04:00:00,55.7,50.3,30.09,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 11:00:00,

2016-07-22 04:05:00,55.7,50.3,30.09,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 11:05:00,

2016-07-22 04:10:00,55.6,50.0,30.09,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 11:10:00,

2016-07-22 04:15:00,55.5,50.0,30.09,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 11:15:00,

2016-07-22 04:20:00,55.5,49.6,30.09,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 11:20:00,

2016-07-22 04:25:00,55.3,49.6,30.09,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 11:25:00,

2016-07-22 04:30:00,55.2,49.4,30.09,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 11:30:00,

2016-07-22 04:35:00,55.1,49.3,30.10,North,-9999,-999.9,-999.0,80,-99.99,,,-99.99,,2016-07-22 11:35:00,

2016-07-22 04:40:00,54.6,49.3,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 11:40:00,

2016-07-22 04:45:00,54.3,49.4,30.10,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 11:45:00,

2016-07-22 04:50:00,54.5,49.4,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 11:50:00,

2016-07-22 04:55:00,54.9,49.6,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 11:55:00,

2016-07-22 05:00:00,54.5,49.3,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 12:00:00,

2016-07-22 05:05:00,54.7,49.3,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:05:00,

2016-07-22 05:10:00,54.8,49.1,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:10:00,

2016-07-22 05:15:00,54.7,49.1,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:15:00,

2016-07-22 05:20:00,54.6,49.1,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:20:00,

2016-07-22 05:25:00,54.1,49.0,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 12:25:00,

2016-07-22 05:30:00,54.6,49.2,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 12:30:00,

2016-07-22 05:35:00,54.5,48.9,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:35:00,

2016-07-22 05:40:00,54.5,49.0,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:40:00,

2016-07-22 05:45:00,54.5,49.0,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:45:00,

2016-07-22 05:50:00,54.4,48.9,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:50:00,

2016-07-22 05:55:00,54.3,48.8,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 12:55:00,

2016-07-22 06:00:00,54.1,48.7,30.10,North,-9999,-999.9,-999.0,81,-99.99,,,-99.99,,2016-07-22 13:00:00,

2016-07-22 06:10:00,53.7,48.8,30.10,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:10:00,

2016-07-22 06:15:00,54.2,49.2,30.10,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:15:00,

2016-07-22 06:20:00,54.3,49.3,30.10,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:20:00,

2016-07-22 06:25:00,54.3,49.2,30.10,North,-9999,-999.9,-999.0,82,-99.99,,,-99.99,,2016-07-22 13:25:00,

2016-07-22 06:30:00,54.2,49.3,30.10,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:30:00,

2016-07-22 06:35:00,54.3,49.3,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:35:00,

2016-07-22 06:40:00,54.3,49.3,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:40:00,

2016-07-22 06:45:00,54.4,49.5,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:45:00,

2016-07-22 06:50:00,54.6,49.6,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:50:00,

2016-07-22 06:55:00,54.7,49.7,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 13:55:00,

2016-07-22 07:00:00,55.0,50.2,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 14:00:00,

2016-07-22 07:05:00,55.6,50.7,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 14:05:00,

2016-07-22 07:10:00,55.9,51.2,30.11,North,-9999,-999.9,-999.0,84,-99.99,,,-99.99,,2016-07-22 14:10:00,

2016-07-22 07:15:00,56.3,51.6,30.11,North,-9999,-999.9,-999.0,84,-99.99,,,-99.99,,2016-07-22 14:15:00,

2016-07-22 07:20:00,57.1,52.2,30.11,North,-9999,-999.9,-999.0,83,-99.99,,,-99.99,,2016-07-22 14:20:00,

