Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-12-25 00:04:00,43.4,43.0,29.92,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2016-12-25 08:04:00,
2016-12-25 00:09:00,43.3,42.7,29.92,North,-9999,-999.9,-999.0,97,-99.99,,,-99.99,,2016-12-25 08:09:00,
2016-12-25 00:14:00,43.1,42.8,29.92,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2016-12-25 08:14:00,
2016-12-25 00:19:00,43.1,42.9,29.92,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2016-12-25 08:19:00,
2016-12-25 00:24:00,43.6,43.2,29.92,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2016-12-25 08:24:00,
2016-12-25 00:29:00,43.8,43.2,29.92,North,-9999,-999.9,-999.0,97,-99.99,,,-99.99,,2016-12-25 08:29:00,
2016-12-25 00:34:00,43.8,43.1,29.92,North,-9999,-999.9,-999.0,97,-99.99,,,-99.99,,2016-12-25 08:34:00,
2016-12-25 00:39:00,43.5,42.8,29.92,North,-9999,-999.9,-999.0,97,-99.99,,,-99.99,,2016-12-25 08:39:00,
2016-12-25 00:44:00,43.6,43.0,29.92,North,-9999,-999.9,-999.0,97,-99.99,,,-99.99,,2016-12-25 08:44:00,
2016-12-25 00:49:00,43.2,42.8,29.92,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2016-12-25 08:49:00,
2016-12-25 00:54:00,43.4,42.9,29.92,North,-9999,-999.9,-999.0,98,-99.99,,,-99.99,,2016-12-25 08:54:00,
2016-12-25 00:59:00,43.1,42.9,29.92,North,-9999,-999.9,-999.0,99,-99.99,,,-99.99,,2016-12-25 08:59:00,
2016-12-25 01:04:00,43.0,43.0,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:04:00,
2016-12-25 01:09:00,42.9,42.9,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:09:00,
2016-12-25 01:14:00,43.0,43.0,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:14:00,
2016-12-25 01:19:00,43.5,43.5,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:19:00,
2016-12-25 01:24:00,43.5,43.4,29.92,North,-9999,-999.9,-999.0,99,-99.99,,,-99.99,,2016-12-25 09:24:00,
2016-12-25 01:29:00,43.4,43.2,29.92,North,-9999,-999.9,-999.0,99,-99.99,,,-99.99,,2016-12-25 09:29:00,
2016-12-25 01:34:00,43.2,43.2,29.92,North,-9999,-999.9,-999.0,99,-99.99,,,-99.99,,2016-12-25 09:34:00,
2016-12-25 01:39:00,43.2,43.2,29.92,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:39:00,
2016-12-25 01:44:00,42.5,42.5,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:44:00,
2016-12-25 01:49:00,42.6,42.6,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:49:00,
2016-12-25 01:54:00,42.3,42.3,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:54:00,
2016-12-25 01:59:00,41.5,41.5,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 09:59:00,
2016-12-25 02:04:00,41.5,41.5,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:04:00,
2016-12-25 02:09:00,41.6,41.6,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:09:00,
2016-12-25 02:14:00,41.6,41.6,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:14:00,
2016-12-25 02:19:00,41.5,41.5,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:19:00,
2016-12-25 02:24:00,41.4,41.4,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:24:00,
2016-12-25 02:29:00,41.4,41.4,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:29:00,
2016-12-25 02:34:00,40.3,40.3,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:34:00,
2016-12-25 02:39:00,41.0,41.0,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:39:00,
2016-12-25 02:49:00,40.4,40.4,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:49:00,
2016-12-25 02:59:00,40.3,40.3,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 10:59:00,
2016-12-25 03:04:00,40.3,40.3,29.94,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 11:04:00,
2016-12-25 03:09:00,40.1,40.1,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 11:09:00,
2016-12-25 03:14:00,39.7,39.7,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 11:14:00,
2016-12-25 03:19:00,39.5,39.5,29.93,North,-9999,-999.9,-999.0,100,-99.99,,,-99.99,,2016-12-25 11:19:00,
