Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-04-28 00:00:00,54.1,48.8,30.03,West,279,3.8,8.4,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:00:00,
2015-04-28 00:05:00,54.1,49.0,30.04,NNW,339,2.8,12.1,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:05:00,
2015-04-28 00:10:00,53.9,48.7,30.04,WNW,294,0.8,12.1,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:10:00,
2015-04-28 00:15:00,53.9,48.8,30.04,NNW,328,0.4,8.7,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:15:00,
2015-04-28 00:20:00,53.7,48.7,30.04,SSE,162,0.6,1.3,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:20:00,
2015-04-28 00:25:00,53.7,49.0,30.04,ENE,64,0.6,1.2,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:25:00,
2015-04-28 00:30:00,53.7,48.9,30.04,NNE,24,0.2,1.2,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:30:00,
2015-04-28 00:35:00,53.6,48.9,30.04,East,101,0.2,1.1,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:35:00,
2015-04-28 00:40:00,53.6,49.0,30.04,NNE,14,0.7,0.9,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:40:00,
2015-04-28 00:45:00,53.4,48.7,30.04,NNE,16,0.6,0.9,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:45:00,
2015-04-28 00:50:00,53.4,49.0,30.04,SSE,154,0.4,0.9,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:50:00,
2015-04-28 00:55:00,53.4,49.0,30.04,ENE,67,0.2,1.0,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 07:55:00,
2015-04-28 01:00:00,53.2,48.9,30.04,NE,34,0.7,1.1,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:00:00,
2015-04-28 01:05:00,53.2,48.9,30.04,SSE,148,0.3,1.1,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:05:00,
2015-04-28 01:10:00,53.0,48.8,30.04,East,88,0.7,0.9,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:10:00,
2015-04-28 01:15:00,53.0,48.9,30.04,ENE,77,0.9,1.0,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:15:00,
2015-04-28 01:20:00,53.0,48.9,30.04,South,174,0.2,1.0,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:20:00,
2015-04-28 01:25:00,52.7,48.5,30.04,NNE,14,0.2,0.9,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:25:00,
2015-04-28 01:30:00,52.7,48.7,30.04,ENE,75,0.4,0.8,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:30:00,
2015-04-28 01:35:00,52.7,48.8,30.04,NW,319,0.6,0.8,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:35:00,
2015-04-28 01:40:00,52.7,48.7,30.04,WSW,237,0.6,0.9,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:40:00,
2015-04-28 01:45:00,52.5,48.7,30.04,ESE,103,0.6,1.6,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:45:00,
2015-04-28 01:50:00,52.7,49.0,30.04,NE,44,0.7,1.6,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:50:00,
2015-04-28 01:55:00,52.7,49.0,30.04,NNW,335,0.7,1.7,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 08:55:00,
2015-04-28 02:00:00,52.7,49.0,30.04,SE,140,0.9,1.7,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:00:00,
2015-04-28 02:05:00,52.7,49.0,30.04,East,96,0.5,1.5,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:05:00,
2015-04-28 02:10:00,52.7,48.8,30.04,NNW,328,0.7,1.5,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:10:00,
2015-04-28 02:15:00,52.5,48.7,30.04,ENE,58,0.4,1.4,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:15:00,
2015-04-28 02:20:00,52.3,48.5,30.04,SSW,207,0.2,1.4,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:20:00,
2015-04-28 02:25:00,52.1,48.3,30.04,SSW,211,0.4,0.8,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:25:00,
2015-04-28 02:30:00,51.9,48.1,30.04,NNW,337,0.6,0.7,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:30:00,
2015-04-28 02:35:00,51.8,48.0,30.04,WNW,301,0.3,0.7,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:35:00,
2015-04-28 02:40:00,51.6,47.9,30.04,SE,134,0.9,1.0,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:40:00,
2015-04-28 02:45:00,51.6,47.9,30.03,West,270,0.7,1.2,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:45:00,
2015-04-28 02:50:00,51.4,47.9,30.03,SSW,199,0.3,1.2,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:50:00,
2015-04-28 02:55:00,51.6,48.1,30.03,North,356,0.3,1.1,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 09:55:00,
2015-04-28 03:00:00,51.2,47.7,30.04,SSW,193,0.6,0.9,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:00:00,
2015-04-28 03:05:00,51.2,47.8,30.04,SSW,192,0.3,1.2,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:05:00,
2015-04-28 03:10:00,51.0,47.6,30.04,ENE,58,0.4,1.2,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:10:00,
2015-04-28 03:15:00,51.0,47.6,30.04,NNW,342,0.5,0.7,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:15:00,
2015-04-28 03:20:00,51.0,47.8,30.04,North,5,0.6,0.8,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:20:00,
2015-04-28 03:25:00,51.0,47.9,30.04,NNW,345,0.6,1.0,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:25:00,
2015-04-28 03:30:00,51.0,47.8,30.04,NE,34,0.6,1.0,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:30:00,
2015-04-28 03:35:00,50.9,47.7,30.04,WNW,299,0.9,1.2,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:35:00,
2015-04-28 03:40:00,50.9,47.8,30.04,WNW,297,0.5,1.2,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:40:00,
2015-04-28 03:45:00,50.9,47.8,30.04,WSW,240,0.3,1.1,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:45:00,
2015-04-28 03:50:00,51.0,48.1,30.04,ENE,59,0.5,1.1,90,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:50:00,
2015-04-28 03:55:00,51.2,48.2,30.04,NNE,19,0.7,1.2,90,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 10:55:00,
2015-04-28 04:00:00,51.2,48.2,30.04,NNE,32,0.4,1.2,90,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:00:00,
2015-04-28 04:05:00,51.2,48.2,30.04,WSW,245,0.8,1.2,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:05:00,
2015-04-28 04:10:00,51.4,48.4,30.04,ENE,75,0.3,1.1,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:10:00,
2015-04-28 04:15:00,51.4,48.4,30.04,SSE,163,0.3,1.1,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:15:00,
2015-04-28 04:20:00,51.6,48.6,30.04,South,176,0.2,1.2,90,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:20:00,
2015-04-28 04:25:00,51.8,48.8,30.04,SW,223,0.6,1.2,90,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:25:00,
2015-04-28 04:30:00,51.9,48.9,30.04,South,176,0.5,1.2,90,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:30:00,
2015-04-28 04:35:00,52.1,49.0,30.04,SE,141,0.7,2.2,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:35:00,
2015-04-28 04:40:00,52.3,49.1,30.03,SSW,208,0.2,2.3,89,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:40:00,
2015-04-28 04:45:00,52.3,49.0,30.03,East,93,0.4,2.3,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:45:00,
2015-04-28 04:50:00,52.5,49.0,30.03,SSW,194,0.3,2.8,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:50:00,
2015-04-28 04:55:00,52.7,49.1,30.03,SE,135,0.6,2.8,88,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 11:55:00,
2015-04-28 05:00:00,52.8,49.1,30.03,SE,140,0.6,2.0,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:00:00,
2015-04-28 05:05:00,52.8,49.0,30.03,ESE,123,0.4,1.4,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:05:00,
2015-04-28 05:10:00,53.2,49.3,30.03,South,176,0.5,1.9,87,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:10:00,
2015-04-28 05:15:00,53.4,49.3,30.03,ESE,120,0.6,1.9,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:15:00,
2015-04-28 05:20:00,53.6,49.4,30.03,East,97,0.2,1.9,86,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:20:00,
2015-04-28 05:25:00,53.6,49.3,30.03,NNE,31,0.9,2.4,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:25:00,
2015-04-28 05:30:00,53.7,49.4,30.03,SE,136,0.6,2.4,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:30:00,
2015-04-28 05:35:00,53.9,49.5,30.03,ESE,115,0.4,1.6,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:35:00,
2015-04-28 05:40:00,54.1,49.6,30.03,SW,234,0.1,1.4,85,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:40:00,
2015-04-28 05:45:00,54.1,49.4,30.03,SE,129,0.9,3.1,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:45:00,
2015-04-28 05:50:00,54.3,49.6,30.03,SSE,156,4.3,4.4,84,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:50:00,
2015-04-28 05:55:00,54.3,49.4,30.03,East,97,1.1,6.9,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 12:55:00,
2015-04-28 06:00:00,54.5,49.6,30.03,East,84,0.2,6.9,83,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-04-28 13:00:00,
