Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-01-01 00:01:00,34.5,25.4,30.07,SSW,196,1.4,2.6,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:01:00,
2015-01-01 00:06:00,34.5,25.1,30.08,SSE,154,0.6,2.3,68,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:06:00,
2015-01-01 00:11:00,34.5,25.3,30.08,SSE,160,1.1,2.3,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:11:00,
2015-01-01 00:16:00,34.5,25.2,30.08,SSW,197,1.7,1.8,68,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:16:00,
2015-01-01 00:21:00,34.5,25.3,30.08,SE,131,0.7,1.8,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:21:00,
2015-01-01 00:26:00,34.5,25.2,30.08,NW,304,0.8,2.4,68,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:26:00,
2015-01-01 00:31:00,34.7,25.7,30.08,NE,49,1.6,2.4,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:31:00,
2015-01-01 00:36:00,34.5,25.7,30.08,WNW,298,1.6,2.4,70,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:36:00,
2015-01-01 00:41:00,34.5,25.3,30.07,SSW,201,1.6,1.9,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:41:00,
2015-01-01 00:46:00,34.5,25.0,30.07,WNW,290,0.9,2.1,68,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:46:00,
2015-01-01 00:51:00,34.7,25.5,30.08,NNE,23,1.1,2.1,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:51:00,
2015-01-01 00:56:00,34.5,25.6,30.07,WNW,290,1.2,1.9,70,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 08:56:00,
2015-01-01 01:01:00,34.5,25.5,30.07,SE,138,0.4,1.9,69,0.00,,,0.00,1,WeatherBaga 2.4.4,2015-01-01 09:01:00,
