Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2011-04-14 00:04:00,43.3,37.9,30.36,SE,135,0.4,2.7,81,0.00,,,0.00,7.071,WeatherBaga 2.4.3,2011-04-14 07:04:00,
2011-04-14 00:05:00,43.3,37.9,30.36,SSE,147,0.7,2.7,81,0.00,,,0.00,8.830,WeatherBaga 2.4.3,2011-04-14 07:05:00,
2011-04-14 00:10:00,43.1,37.7,30.36,West,262,0.6,1.9,81,0.00,,,0.00,5.563,WeatherBaga 2.4.3,2011-04-14 07:10:00,
2011-04-14 00:15:00,42.9,37.7,30.36,ESE,110,1.0,1.7,82,0.00,,,0.00,6.780,WeatherBaga 2.4.3,2011-04-14 07:15:00,
2011-04-14 00:20:00,42.8,37.7,30.36,SSE,150,0.8,1.2,82,0.00,,,0.00,6.754,WeatherBaga 2.4.3,2011-04-14 07:20:00,
2011-04-14 00:23:00,42.6,37.5,30.36,South,183,0.8,1.6,82,0.00,,,0.00,8.622,WeatherBaga 2.4.3,2011-04-14 07:23:00,
2011-04-14 00:28:00,42.4,37.5,30.36,SSE,153,0.6,2.0,83,0.00,,,0.00,6.846,WeatherBaga 2.4.3,2011-04-14 07:28:00,
2011-04-14 00:29:00,42.4,37.6,30.36,South,184,0.9,2.0,83,0.00,,,0.00,6.876,WeatherBaga 2.4.3,2011-04-14 07:29:00,
2011-04-14 00:34:00,42.2,37.6,30.36,South,181,0.7,2.0,84,0.00,,,0.00,6.635,WeatherBaga 2.4.3,2011-04-14 07:34:00,
2011-04-14 00:35:00,42.2,37.6,30.36,South,175,0.7,2.0,84,0.00,,,0.00,6.576,WeatherBaga 2.4.3,2011-04-14 07:35:00,
2011-04-14 00:38:00,42.2,37.6,30.37,SSW,192,0.5,1.2,84,0.00,,,0.00,6.807,WeatherBaga 2.4.3,2011-04-14 07:38:00,
2011-04-14 00:43:00,41.9,37.3,30.37,WNW,283,0.6,1.2,84,0.00,,,0.00,6.606,WeatherBaga 2.4.3,2011-04-14 07:43:00,
2011-04-14 00:48:00,41.9,37.7,30.37,South,181,0.8,1.4,85,0.00,,,0.00,5.728,WeatherBaga 2.4.3,2011-04-14 07:48:00,
2011-04-14 00:53:00,41.7,37.5,30.37,East,92,0.7,1.5,85,0.00,,,0.00,6.332,WeatherBaga 2.4.3,2011-04-14 07:53:00,
2011-04-14 00:59:00,41.7,37.5,30.37,WNW,283,1.6,1.8,85,0.00,,,0.00,4.315,WeatherBaga 2.4.3,2011-04-14 07:59:00,
