Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2009-08-16 00:01:00,57.3,52.7,29.94,SSE,167,0.4,1.0,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:01:00,
2009-08-16 00:06:00,57.3,52.8,29.94,SW,221,0.8,0.9,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:06:00,
2009-08-16 00:11:00,57.2,52.9,29.94,West,260,0.3,1.1,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:11:00,
2009-08-16 00:16:00,57.0,52.9,29.94,SSW,197,0.5,1.1,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:16:00,
2009-08-16 00:21:00,57.0,52.7,29.94,East,85,0.2,1.1,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:21:00,
2009-08-16 00:26:00,56.8,52.9,29.94,WNW,293,0.1,1.1,87,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:26:00,
2009-08-16 00:31:00,56.6,53.0,29.94,SSE,150,0.4,1.1,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:31:00,
2009-08-16 00:36:00,56.3,52.8,29.94,NE,38,1.1,1.1,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:36:00,
2009-08-16 00:41:00,56.3,52.9,29.94,NNW,343,0.6,1.5,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:41:00,
2009-08-16 00:46:00,56.4,53.0,29.94,NW,304,0.4,1.5,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:46:00,
2009-08-16 00:51:00,56.4,53.0,29.94,East,99,0.3,1.5,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:51:00,
2009-08-16 00:56:00,56.3,52.8,29.94,NNW,348,1.0,1.2,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 07:56:00,
2009-08-16 01:01:00,56.1,52.8,29.93,NE,51,0.4,1.3,89,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:01:00,
2009-08-16 01:06:00,55.9,52.5,29.93,SE,138,0.4,1.3,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:06:00,
2009-08-16 01:11:00,55.9,52.4,29.93,East,92,0.2,1.1,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:11:00,
2009-08-16 01:16:00,55.9,52.3,29.93,SE,144,0.7,1.3,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:16:00,
2009-08-16 01:21:00,55.9,52.1,29.93,NW,307,0.5,1.3,87,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:21:00,
2009-08-16 01:26:00,55.9,52.2,29.93,NE,45,0.9,1.8,87,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:26:00,
2009-08-16 01:31:00,55.7,52.1,29.93,NE,47,0.8,1.8,88,-99.99,,,0.00,WeatherBaga 1.0,2009-08-16 08:31:00,
