Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2009-08-09 21:23:00,69.0,59.2,29.89,WNW,303,0.5,1.3,71,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 04:23:00,
2009-08-09 21:24:00,69.0,59.3,29.89,ENE,77,0.5,1.3,71,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 04:24:00,
2009-08-09 21:32:00,68.7,59.3,29.89,ENE,67,0.7,1.6,72,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 04:32:00,
2009-08-09 21:43:00,68.1,59.1,29.91,ESE,117,0.7,1.1,73,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 04:43:00,
2009-08-09 21:53:00,67.8,59.4,29.91,NW,317,0.2,1.3,74,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 04:53:00,
2009-08-09 21:58:00,67.4,59.0,29.91,SE,135,0.6,1.3,74,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 04:58:00,
2009-08-09 22:15:00,66.9,59.2,29.91,West,273,0.2,1.2,76,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:15:00,
2009-08-09 22:20:00,66.7,59.1,29.91,East,90,0.6,1.2,77,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:20:00,
2009-08-09 22:25:00,66.5,59.2,29.91,NE,49,0.4,1.3,77,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:25:00,
2009-08-09 22:30:00,66.3,59.1,29.91,SSW,198,0.5,1.3,78,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:30:00,
2009-08-09 22:35:00,66.2,58.8,29.91,East,88,1.1,2.1,77,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:35:00,
2009-08-09 22:40:00,66.0,58.7,29.91,East,92,0.9,2.1,78,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:40:00,
2009-08-09 22:45:00,65.8,58.7,29.91,East,88,0.6,1.2,78,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:45:00,
2009-08-09 22:50:00,65.6,58.4,29.91,NE,34,0.4,1.3,78,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:50:00,
2009-08-09 22:55:00,65.4,58.7,29.89,NNW,344,0.8,1.3,79,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 05:55:00,
2009-08-09 23:00:00,65.3,58.7,29.89,North,9,0.9,1.7,79,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:00:00,
2009-08-09 23:05:00,65.3,58.7,29.91,ESE,104,0.8,1.7,79,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:05:00,
2009-08-09 23:10:00,65.1,58.5,29.91,East,81,1.0,1.7,79,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:10:00,
2009-08-09 23:20:00,64.9,58.5,29.89,ESE,102,0.3,1.6,80,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:20:00,
2009-08-09 23:25:00,64.7,58.8,29.91,NE,34,1.0,1.1,81,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:25:00,
2009-08-09 23:30:00,64.5,58.6,29.89,SSW,208,0.6,1.1,81,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:30:00,
2009-08-09 23:35:00,64.4,58.8,29.89,SSE,168,0.3,1.1,82,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:35:00,
2009-08-09 23:40:00,64.2,58.7,29.89,SSE,150,0.5,1.1,82,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:40:00,
2009-08-09 23:45:00,64.0,58.6,29.91,NNW,342,0.1,0.9,83,-99.99,,,0.00,WeatherBaga 1.0,2009-08-10 06:45:00,
