Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2009-08-15 00:00:00,54.8,50.0,29.96,SSW,200,1.0,1.4,84,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:00:00,
2009-08-15 00:05:00,54.6,49.8,29.96,WNW,284,0.7,1.4,84,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:05:00,
2009-08-15 00:10:00,54.6,50.3,29.96,NE,50,0.4,1.2,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:10:00,
2009-08-15 00:15:00,54.8,50.3,29.98,North,4,1.1,2.0,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:15:00,
2009-08-15 00:20:00,54.6,50.3,29.96,East,95,0.3,2.0,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:20:00,
2009-08-15 00:25:00,54.6,50.1,29.96,South,182,1.4,1.7,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:25:00,
2009-08-15 00:30:00,54.5,50.0,29.96,South,176,0.6,1.7,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:30:00,
2009-08-15 00:35:00,54.3,50.0,29.96,SSW,205,0.6,1.6,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:35:00,
2009-08-15 00:40:00,54.3,50.0,29.96,SE,146,0.4,1.4,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:40:00,
2009-08-15 00:45:00,54.1,49.8,29.96,WNW,288,0.4,1.4,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:45:00,
2009-08-15 00:50:00,53.7,49.3,29.96,West,266,0.4,0.8,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:50:00,
2009-08-15 00:55:00,53.7,49.7,29.96,ESE,107,0.5,1.0,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 07:55:00,
2009-08-15 01:00:00,53.7,49.6,29.96,NW,307,0.3,1.0,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:00:00,
2009-08-15 01:05:00,53.6,49.5,29.96,SE,130,0.3,1.0,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:05:00,
2009-08-15 01:10:00,53.6,49.2,29.96,West,274,0.3,1.3,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:10:00,
2009-08-15 01:15:00,53.7,49.7,29.96,NNE,23,0.5,1.3,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:15:00,
2009-08-15 01:20:00,53.6,49.3,29.96,WSW,237,0.3,1.1,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:20:00,
2009-08-15 01:25:00,53.6,49.3,29.96,NNW,336,0.3,1.2,85,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:25:00,
2009-08-15 01:30:00,53.4,49.2,29.96,ENE,60,0.2,1.2,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:30:00,
2009-08-15 01:35:00,53.2,49.0,29.96,SW,229,0.6,1.0,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:35:00,
2009-08-15 01:40:00,53.0,49.0,29.96,West,261,0.6,1.0,86,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:40:00,
2009-08-15 01:45:00,53.0,49.2,29.96,NNE,32,0.3,1.0,87,-99.99,,,0.00,WeatherBaga 1.0,2009-08-15 08:45:00,
