Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2009-12-26 00:00:00,38.1,36.0,30.00,NW,314,0.7,1.3,92,0.00,,,0.00,10.923,WeatherBaga 2.3,2009-12-26 08:00:00,
2009-12-26 00:05:00,38.1,36.0,30.00,WNW,285,1.1,1.7,92,0.00,,,0.00,11.157,WeatherBaga 2.3,2009-12-26 08:05:00,
2009-12-26 00:10:00,38.1,35.9,30.00,NNW,348,0.4,1.7,92,0.00,,,0.00,11.019,WeatherBaga 2.3,2009-12-26 08:10:00,
2009-12-26 00:15:00,38.1,35.8,30.00,NNE,32,0.4,1.6,91,0.00,,,0.00,10.989,WeatherBaga 2.3,2009-12-26 08:15:00,
2009-12-26 00:20:00,38.1,35.9,30.00,SSW,202,1.0,1.3,92,0.00,,,0.00,10.979,WeatherBaga 2.3,2009-12-26 08:20:00,
2009-12-26 00:25:00,37.9,35.7,30.00,SW,223,1.1,1.4,92,0.00,,,0.00,10.953,WeatherBaga 2.3,2009-12-26 08:25:00,
2009-12-26 00:30:00,37.7,35.5,30.00,SW,233,0.8,1.4,92,0.00,,,0.00,10.910,WeatherBaga 2.3,2009-12-26 08:30:00,
2009-12-26 00:35:00,37.7,35.7,29.99,WSW,248,0.8,1.3,92,0.00,,,0.00,10.933,WeatherBaga 2.3,2009-12-26 08:35:00,
2009-12-26 00:40:00,37.9,36.3,29.99,NW,311,0.9,1.9,94,0.00,,,0.00,10.870,WeatherBaga 2.3,2009-12-26 08:40:00,
2009-12-26 00:45:00,37.9,35.9,29.99,SSW,210,0.5,1.9,93,0.00,,,0.00,11.002,WeatherBaga 2.3,2009-12-26 08:45:00,
2009-12-26 00:50:00,37.9,35.6,30.00,SE,144,0.8,1.4,92,0.00,,,0.00,11.005,WeatherBaga 2.3,2009-12-26 08:50:00,
2009-12-26 00:55:00,37.7,35.5,29.99,SE,131,0.4,1.2,92,0.00,,,0.00,10.738,WeatherBaga 2.3,2009-12-26 08:55:00,
2009-12-26 01:00:00,37.7,35.6,29.99,NNE,33,0.5,1.0,92,0.00,,,0.00,10.940,WeatherBaga 2.3,2009-12-26 09:00:00,
2009-12-26 01:05:00,37.5,35.3,29.99,South,169,0.3,1.0,92,0.00,,,0.00,11.009,WeatherBaga 2.3,2009-12-26 09:05:00,
2009-12-26 01:10:00,37.5,35.4,29.99,WSW,243,0.1,1.2,92,0.00,,,0.00,10.870,WeatherBaga 2.3,2009-12-26 09:10:00,
2009-12-26 01:15:00,37.5,35.5,29.99,ENE,68,0.6,1.2,92,0.00,,,0.00,10.824,WeatherBaga 2.3,2009-12-26 09:15:00,
2009-12-26 01:20:00,37.4,35.4,29.99,ESE,115,0.5,1.3,92,0.00,,,0.00,10.649,WeatherBaga 2.3,2009-12-26 09:20:00,
2009-12-26 01:25:00,37.2,35.3,29.99,ENE,69,1.1,1.3,93,0.00,,,0.00,10.824,WeatherBaga 2.3,2009-12-26 09:25:00,
2009-12-26 01:30:00,37.2,35.3,29.99,SSE,159,0.4,1.1,93,0.00,,,0.00,11.081,WeatherBaga 2.3,2009-12-26 09:30:00,
2009-12-26 01:35:00,37.0,35.1,29.99,SSW,211,0.9,1.3,93,0.00,,,0.00,11.104,WeatherBaga 2.3,2009-12-26 09:35:00,
2009-12-26 01:40:00,37.0,35.2,30.00,SE,136,0.4,1.3,93,0.00,,,0.00,11.002,WeatherBaga 2.3,2009-12-26 09:40:00,
2009-12-26 01:45:00,37.0,35.2,29.99,ESE,109,0.3,1.3,93,0.00,,,0.00,10.814,WeatherBaga 2.3,2009-12-26 09:45:00,
2009-12-26 01:50:00,37.0,35.2,30.00,West,273,1.2,1.5,93,0.00,,,0.00,11.002,WeatherBaga 2.3,2009-12-26 09:50:00,
2009-12-26 01:55:00,37.0,35.2,30.00,North,7,0.2,1.8,93,0.00,,,0.00,10.817,WeatherBaga 2.3,2009-12-26 09:55:00,
2009-12-26 02:00:00,36.8,35.0,30.00,West,268,0.8,1.8,93,0.00,,,0.00,10.619,WeatherBaga 2.3,2009-12-26 10:00:00,
2009-12-26 02:05:00,36.8,35.1,30.00,WNW,296,1.3,1.8,94,0.00,,,0.00,10.996,WeatherBaga 2.3,2009-12-26 10:05:00,
2009-12-26 02:10:00,36.8,35.0,30.00,South,174,0.2,1.8,93,0.00,,,0.00,10.867,WeatherBaga 2.3,2009-12-26 10:10:00,
2009-12-26 02:15:00,36.6,34.9,30.00,West,269,0.2,1.3,94,0.00,,,0.00,10.900,WeatherBaga 2.3,2009-12-26 10:15:00,
2009-12-26 02:20:00,36.6,34.9,30.00,NNW,333,0.6,1.0,94,0.00,,,0.00,10.959,WeatherBaga 2.3,2009-12-26 10:20:00,
2009-12-26 02:25:00,36.6,35.0,30.00,NW,316,0.8,1.3,94,0.00,,,0.00,10.933,WeatherBaga 2.3,2009-12-26 10:25:00,
2009-12-26 02:30:00,36.6,35.0,30.00,West,269,0.7,1.6,94,0.00,,,0.00,11.015,WeatherBaga 2.3,2009-12-26 10:30:00,
2009-12-26 02:35:00,36.8,35.2,30.00,WSW,256,0.9,1.6,94,0.00,,,0.00,10.940,WeatherBaga 2.3,2009-12-26 10:35:00,
2009-12-26 02:40:00,36.8,35.1,30.00,NNE,22,0.4,1.6,94,0.00,,,0.00,10.999,WeatherBaga 2.3,2009-12-26 10:40:00,
2009-12-26 02:45:00,37.0,35.3,29.99,East,82,0.9,1.6,94,0.00,,,0.00,10.880,WeatherBaga 2.3,2009-12-26 10:45:00,
2009-12-26 02:50:00,37.0,35.2,29.99,NNW,330,0.7,1.4,93,0.00,,,0.00,10.969,WeatherBaga 2.3,2009-12-26 10:50:00,
2009-12-26 02:55:00,37.0,35.3,29.99,SSE,156,0.3,1.4,93,0.00,,,0.00,10.969,WeatherBaga 2.3,2009-12-26 10:55:00,
2009-12-26 03:00:00,37.0,35.3,29.99,NW,326,0.8,1.2,93,0.00,,,0.00,10.873,WeatherBaga 2.3,2009-12-26 11:00:00,
2009-12-26 03:05:00,37.0,35.2,29.99,ENE,68,0.5,2.1,93,0.00,,,0.00,10.692,WeatherBaga 2.3,2009-12-26 11:05:00,
2009-12-26 03:10:00,37.0,35.2,29.99,SW,228,0.4,2.1,93,0.00,,,0.00,10.705,WeatherBaga 2.3,2009-12-26 11:10:00,
2009-12-26 03:15:00,37.2,35.4,29.99,South,178,0.6,1.2,93,0.00,,,0.00,10.936,WeatherBaga 2.3,2009-12-26 11:15:00,
2009-12-26 03:20:00,37.2,35.4,29.99,South,179,0.7,1.2,93,0.00,,,0.00,10.923,WeatherBaga 2.3,2009-12-26 11:20:00,
2009-12-26 03:25:00,37.2,35.4,29.98,SSE,154,0.9,1.2,93,0.00,,,0.00,10.732,WeatherBaga 2.3,2009-12-26 11:25:00,
2009-12-26 03:30:00,37.4,35.5,29.99,SSW,204,0.8,1.4,93,0.00,,,0.00,10.685,WeatherBaga 2.3,2009-12-26 11:30:00,
2009-12-26 03:50:00,37.5,35.6,29.98,NW,308,0.8,0.9,93,0.00,,,0.00,10.966,WeatherBaga 2.3,2009-12-26 11:50:00,
2009-12-26 03:55:00,37.4,35.5,29.98,ENE,57,0.4,1.2,93,0.00,,,0.00,10.986,WeatherBaga 2.3,2009-12-26 11:55:00,
2009-12-26 04:00:00,37.5,35.5,29.97,SSE,160,0.6,1.2,93,0.00,,,0.00,11.009,WeatherBaga 2.3,2009-12-26 12:00:00,
2009-12-26 04:05:00,37.4,35.5,29.97,SW,236,0.9,1.2,93,0.00,,,0.00,10.966,WeatherBaga 2.3,2009-12-26 12:05:00,
2009-12-26 04:10:00,37.4,35.5,29.97,WNW,301,0.7,1.3,93,0.00,,,0.00,10.751,WeatherBaga 2.3,2009-12-26 12:10:00,
2009-12-26 04:15:00,37.5,35.6,29.97,SSW,193,0.8,1.3,93,0.00,,,0.00,10.873,WeatherBaga 2.3,2009-12-26 12:15:00,
2009-12-26 04:20:00,37.5,35.6,29.97,WNW,294,1.1,1.5,93,0.00,,,0.00,10.992,WeatherBaga 2.3,2009-12-26 12:20:00,
2009-12-26 04:25:00,37.5,35.5,29.97,NW,313,0.7,1.8,93,0.00,,,0.00,10.619,WeatherBaga 2.3,2009-12-26 12:25:00,
2009-12-26 04:30:00,37.5,35.5,29.97,SSW,210,0.7,1.8,92,0.00,,,0.00,10.943,WeatherBaga 2.3,2009-12-26 12:30:00,
2009-12-26 04:35:00,37.7,35.8,29.97,West,270,0.6,1.3,93,0.00,,,0.00,10.969,WeatherBaga 2.3,2009-12-26 12:35:00,
2009-12-26 04:40:00,37.7,35.7,29.97,WNW,291,0.7,1.3,93,0.00,,,0.00,11.019,WeatherBaga 2.3,2009-12-26 12:40:00,
2009-12-26 04:45:00,37.7,35.7,29.97,WNW,294,0.7,1.4,92,0.00,,,0.00,10.979,WeatherBaga 2.3,2009-12-26 12:45:00,
2009-12-26 04:50:00,37.9,35.8,29.97,NW,308,0.4,1.4,92,0.00,,,0.00,11.002,WeatherBaga 2.3,2009-12-26 12:50:00,
2009-12-26 04:55:00,37.9,35.8,29.97,ENE,77,0.7,1.0,92,0.00,,,0.00,10.586,WeatherBaga 2.3,2009-12-26 12:55:00,
2009-12-26 05:00:00,37.7,35.6,29.97,North,6,0.6,0.9,92,0.00,,,0.00,10.626,WeatherBaga 2.3,2009-12-26 13:00:00,
2009-12-26 05:05:00,37.7,35.7,29.97,SW,225,1.0,1.2,92,0.00,,,0.00,10.930,WeatherBaga 2.3,2009-12-26 13:05:00,
2009-12-26 05:10:00,37.7,35.7,29.97,NNE,25,0.2,1.7,92,0.00,,,0.00,10.943,WeatherBaga 2.3,2009-12-26 13:10:00,
2009-12-26 05:15:00,37.5,35.5,29.97,ENE,64,0.4,1.7,93,0.00,,,0.00,10.887,WeatherBaga 2.3,2009-12-26 13:15:00,
2009-12-26 05:20:00,37.5,35.5,29.97,West,266,0.4,1.1,93,0.00,,,0.00,10.695,WeatherBaga 2.3,2009-12-26 13:20:00,
2009-12-26 05:25:00,37.5,35.6,29.97,South,191,0.1,1.0,93,0.00,,,0.00,10.685,WeatherBaga 2.3,2009-12-26 13:25:00,
2009-12-26 05:30:00,37.5,35.6,29.97,NNE,20,0.3,1.2,93,0.00,,,0.00,10.982,WeatherBaga 2.3,2009-12-26 13:30:00,
2009-12-26 05:35:00,37.7,35.9,29.98,North,354,0.3,1.2,93,0.00,,,0.00,11.015,WeatherBaga 2.3,2009-12-26 13:35:00,
2009-12-26 05:40:00,37.7,35.8,29.98,South,172,0.6,1.2,93,0.00,,,0.00,10.959,WeatherBaga 2.3,2009-12-26 13:40:00,
2009-12-26 05:45:00,37.7,35.8,29.98,East,96,0.4,1.2,93,0.00,,,0.00,10.844,WeatherBaga 2.3,2009-12-26 13:45:00,
2009-12-26 05:50:00,37.7,35.8,29.98,NNE,13,1.1,1.4,93,0.00,,,0.00,10.982,WeatherBaga 2.3,2009-12-26 13:50:00,
2009-12-26 05:55:00,37.9,36.0,29.98,SE,143,0.8,2.0,93,0.00,,,0.00,10.814,WeatherBaga 2.3,2009-12-26 13:55:00,
2009-12-26 06:00:00,37.9,36.0,29.98,North,2,1.9,2.3,93,0.00,,,0.00,10.996,WeatherBaga 2.3,2009-12-26 14:00:00,
2009-12-26 06:05:00,38.3,36.0,29.98,ENE,76,0.9,2.5,92,0.00,,,0.00,10.973,WeatherBaga 2.3,2009-12-26 14:05:00,
2009-12-26 06:10:00,38.3,36.0,29.98,SW,231,1.4,2.5,92,0.00,,,0.00,11.032,WeatherBaga 2.3,2009-12-26 14:10:00,
2009-12-26 06:15:00,38.3,36.2,29.98,WNW,284,0.9,1.8,92,0.00,,,0.00,11.441,WeatherBaga 2.3,2009-12-26 14:15:00,
2009-12-26 06:20:00,38.4,36.6,29.98,WNW,298,1.0,1.8,93,0.00,,,0.00,10.959,WeatherBaga 2.3,2009-12-26 14:20:00,
2009-12-26 06:25:00,38.6,36.4,29.98,NNE,30,1.7,3.4,92,0.00,,,0.00,10.712,WeatherBaga 2.3,2009-12-26 14:25:00,
2009-12-26 06:30:00,38.6,36.2,29.98,SW,232,1.5,3.4,91,0.00,,,0.00,10.953,WeatherBaga 2.3,2009-12-26 14:30:00,
2009-12-26 06:35:00,38.6,36.2,29.98,SSE,162,1.2,2.9,91,0.00,,,0.00,10.953,WeatherBaga 2.3,2009-12-26 14:35:00,
2009-12-26 06:40:00,38.6,36.3,29.98,SSE,166,1.6,2.3,91,0.00,,,0.00,10.814,WeatherBaga 2.3,2009-12-26 14:40:00,
2009-12-26 06:45:00,38.6,36.3,29.97,NE,55,1.1,2.5,91,0.00,,,0.00,10.682,WeatherBaga 2.3,2009-12-26 14:45:00,
2009-12-26 06:50:00,38.6,36.3,29.97,SE,128,1.0,2.5,91,0.00,,,0.00,10.936,WeatherBaga 2.3,2009-12-26 14:50:00,
2009-12-26 06:55:00,38.6,36.3,29.97,SSE,159,2.4,2.5,91,0.00,,,0.00,11.058,WeatherBaga 2.3,2009-12-26 14:55:00,
2009-12-26 07:00:00,38.8,36.5,29.98,SSW,209,1.6,2.9,92,0.00,,,0.00,10.979,WeatherBaga 2.3,2009-12-26 15:00:00,
2009-12-26 07:05:00,39.0,36.4,29.97,SSW,193,0.6,3.8,90,0.00,,,0.00,11.035,WeatherBaga 2.3,2009-12-26 15:05:00,
2009-12-26 07:10:00,39.2,36.5,29.97,WSW,249,2.0,3.8,90,0.00,,,0.00,11.326,WeatherBaga 2.3,2009-12-26 15:10:00,
2009-12-26 07:15:00,39.5,36.7,29.97,NE,53,1.6,2.8,90,0.00,,,0.00,11.860,WeatherBaga 2.3,2009-12-26 15:15:00,
2009-12-26 07:20:00,39.5,36.6,29.97,West,274,1.5,2.8,89,0.00,,,0.00,12.758,WeatherBaga 2.3,2009-12-26 15:20:00,
2009-12-26 07:25:00,39.5,36.6,29.97,ENE,60,0.3,2.1,89,0.00,,,0.00,13.857,WeatherBaga 2.3,2009-12-26 15:25:00,
2009-12-26 07:30:00,39.5,36.6,29.97,WSW,254,0.6,2.5,89,0.00,,,0.00,16.490,WeatherBaga 2.3,2009-12-26 15:30:00,
2009-12-26 07:35:00,39.5,36.8,29.97,NW,315,1.1,2.5,90,0.00,,,0.00,20.444,WeatherBaga 2.3,2009-12-26 15:35:00,
2009-12-26 07:40:00,39.5,36.7,29.97,SE,146,0.6,2.3,90,0.00,,,0.00,23.654,WeatherBaga 2.3,2009-12-26 15:40:00,
2009-12-26 07:45:00,39.7,36.8,29.97,NW,324,0.9,1.5,89,0.00,,,0.00,26.255,WeatherBaga 2.3,2009-12-26 15:45:00,
2009-12-26 07:50:00,39.7,36.9,29.97,WSW,246,1.2,2.1,90,0.00,,,0.00,29.212,WeatherBaga 2.3,2009-12-26 15:50:00,
2009-12-26 07:55:00,39.9,36.9,29.97,North,350,1.2,2.1,89,0.00,,,0.00,35.129,WeatherBaga 2.3,2009-12-26 15:55:00,
2009-12-26 08:00:00,40.2,37.2,29.97,WNW,282,1.1,1.8,89,0.00,,,0.00,42.382,WeatherBaga 2.3,2009-12-26 16:00:00,
2009-12-26 08:05:00,40.2,37.2,29.97,WSW,242,1.1,1.4,89,0.00,,,0.00,49.002,WeatherBaga 2.3,2009-12-26 16:05:00,
2009-12-26 08:10:00,40.4,37.6,29.97,WNW,299,0.7,1.7,90,0.00,,,0.00,52.067,WeatherBaga 2.3,2009-12-26 16:10:00,
2009-12-26 08:15:00,40.6,37.6,29.97,WNW,290,1.6,1.7,89,0.00,,,0.00,52.668,WeatherBaga 2.3,2009-12-26 16:15:00,
2009-12-26 08:20:00,40.8,37.8,29.97,South,186,1.1,1.7,89,0.00,,,0.00,54.001,WeatherBaga 2.3,2009-12-26 16:20:00,
2009-12-26 08:25:00,41.0,37.8,29.97,NW,324,0.8,1.7,88,0.00,,,0.00,59.654,WeatherBaga 2.3,2009-12-26 16:25:00,
2009-12-26 08:30:00,41.3,38.1,29.97,West,263,1.2,1.7,88,0.00,,,0.00,61.892,WeatherBaga 2.3,2009-12-26 16:30:00,
2009-12-26 08:35:00,41.5,38.3,29.99,South,187,1.5,1.6,88,0.00,,,0.00,60.004,WeatherBaga 2.3,2009-12-26 16:35:00,
2009-12-26 08:40:00,41.7,38.3,30.00,SW,227,0.4,1.6,88,0.00,,,0.00,63.241,WeatherBaga 2.3,2009-12-26 16:40:00,
2009-12-26 08:45:00,42.0,38.1,30.01,West,275,1.5,1.6,86,0.00,,,0.00,71.999,WeatherBaga 2.3,2009-12-26 16:45:00,
2009-12-26 08:50:00,42.4,37.8,30.01,NNE,28,1.7,2.3,84,0.00,,,0.00,79.319,WeatherBaga 2.3,2009-12-26 16:50:00,
2009-12-26 08:55:00,43.1,38.3,30.01,ENE,63,1.3,2.5,83,0.00,,,0.00,83.843,WeatherBaga 2.3,2009-12-26 16:55:00,
2009-12-26 09:00:00,43.3,38.4,30.02,North,359,2.0,2.5,83,0.00,,,0.00,87.133,WeatherBaga 2.3,2009-12-26 17:00:00,
2009-12-26 09:05:00,43.5,38.6,30.02,NE,38,2.5,2.9,83,0.00,,,0.00,96.796,WeatherBaga 2.3,2009-12-26 17:05:00,
2009-12-26 09:10:00,43.8,38.8,30.02,ENE,63,3.4,4.1,83,0.00,,,0.00,107.573,WeatherBaga 2.3,2009-12-26 17:10:00,
2009-12-26 09:15:00,44.0,38.7,30.02,NNW,330,1.2,4.3,81,0.00,,,0.00,116.625,WeatherBaga 2.3,2009-12-26 17:15:00,
2009-12-26 09:20:00,44.4,39.1,30.02,NNW,346,1.5,4.3,82,0.00,,,0.00,122.671,WeatherBaga 2.3,2009-12-26 17:20:00,
2009-12-26 09:25:00,44.6,39.2,30.02,NE,54,1.0,2.8,81,0.00,,,0.00,127.443,WeatherBaga 2.3,2009-12-26 17:25:00,
2009-12-26 09:30:00,44.9,39.0,30.02,ENE,74,1.4,3.5,80,0.00,,,0.00,132.000,WeatherBaga 2.3,2009-12-26 17:30:00,
2009-12-26 09:35:00,45.1,39.2,30.02,NE,50,3.4,4.6,80,0.00,,,0.00,143.474,WeatherBaga 2.3,2009-12-26 17:35:00,
2009-12-26 09:40:00,45.3,39.4,30.01,ESE,111,1.0,6.4,80,0.00,,,0.00,173.062,WeatherBaga 2.3,2009-12-26 17:40:00,
2009-12-26 09:45:00,45.5,39.5,30.02,North,10,1.4,6.4,79,0.00,,,0.00,191.195,WeatherBaga 2.3,2009-12-26 17:45:00,
2009-12-26 09:50:00,45.8,40.0,30.01,ENE,75,2.6,6.1,80,0.00,,,0.00,179.777,WeatherBaga 2.3,2009-12-26 17:50:00,
2009-12-26 09:55:00,46.2,40.5,30.02,NE,47,3.3,6.1,80,0.00,,,0.00,177.837,WeatherBaga 2.3,2009-12-26 17:55:00,
2009-12-26 10:00:00,46.5,40.6,30.02,ESE,114,1.2,5.4,80,0.00,,,0.00,197.069,WeatherBaga 2.3,2009-12-26 18:00:00,
2009-12-26 10:05:00,46.9,40.5,30.03,NNE,29,2.5,5.1,78,0.00,,,0.00,201.270,WeatherBaga 2.3,2009-12-26 18:05:00,
2009-12-26 10:10:00,47.3,40.8,30.03,East,80,1.5,5.1,78,0.00,,,0.00,165.290,WeatherBaga 2.3,2009-12-26 18:10:00,
2009-12-26 10:15:00,47.1,40.5,30.04,WSW,247,1.4,3.3,78,0.00,,,0.00,144.127,WeatherBaga 2.3,2009-12-26 18:15:00,
