Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2009-11-07 00:00:00,55.4,47.6,30.08,WNW,288,1.3,3.2,75,0.00,,,0.00,11.002,WeatherBaga 2.2,2009-11-07 08:00:00,
2009-11-07 00:05:00,55.2,47.6,30.08,NNW,332,1.3,2.8,76,0.00,,,0.00,10.989,WeatherBaga 2.2,2009-11-07 08:05:00,
2009-11-07 00:10:00,55.0,47.4,30.08,WSW,249,0.6,2.8,76,0.00,,,0.00,10.982,WeatherBaga 2.2,2009-11-07 08:10:00,
2009-11-07 00:15:00,54.8,47.4,30.08,WSW,243,0.6,2.4,76,0.00,,,0.00,11.009,WeatherBaga 2.2,2009-11-07 08:15:00,
2009-11-07 00:20:00,54.6,47.2,30.08,North,0,0.4,2.4,76,0.00,,,0.00,10.860,WeatherBaga 2.2,2009-11-07 08:20:00,
2009-11-07 00:25:00,54.3,47.2,30.08,WNW,302,0.9,1.9,77,0.00,,,0.00,10.398,WeatherBaga 2.2,2009-11-07 08:25:00,
2009-11-07 00:30:00,53.9,47.0,30.08,WNW,292,0.7,1.7,78,0.00,,,0.00,10.930,WeatherBaga 2.2,2009-11-07 08:30:00,
2009-11-07 00:35:00,53.7,46.8,30.08,SW,219,0.5,2.5,78,0.00,,,0.00,10.405,WeatherBaga 2.2,2009-11-07 08:35:00,
2009-11-07 00:40:00,53.6,46.9,30.08,NW,323,0.4,2.5,78,0.00,,,0.00,10.458,WeatherBaga 2.2,2009-11-07 08:40:00,
2009-11-07 00:45:00,53.2,46.6,30.08,NE,49,0.9,1.8,78,0.00,,,0.00,10.309,WeatherBaga 2.2,2009-11-07 08:45:00,
2009-11-07 00:50:00,52.8,46.5,30.08,ENE,64,1.5,1.8,79,0.00,,,0.00,10.936,WeatherBaga 2.2,2009-11-07 08:50:00,
2009-11-07 00:55:00,52.5,46.7,30.08,NE,55,1.0,1.9,81,0.00,,,0.00,10.827,WeatherBaga 2.2,2009-11-07 08:55:00,
