Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2014-05-25 00:03:00,56.4,47.4,29.98,SSE,159,0.9,1.7,72,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:03:00,
2014-05-25 00:08:00,56.1,47.3,29.98,South,177,0.4,1.7,72,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:08:00,
2014-05-25 00:13:00,55.9,47.3,29.98,SSW,192,0.8,1.7,73,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:13:00,
2014-05-25 00:18:00,55.7,47.3,29.98,South,191,0.6,0.9,73,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:18:00,
2014-05-25 00:23:00,55.5,47.4,29.98,SSE,162,0.7,1.2,74,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:23:00,
2014-05-25 00:28:00,55.5,47.5,29.98,WSW,254,0.1,1.2,75,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:28:00,
2014-05-25 00:33:00,55.4,47.7,29.98,SE,144,0.3,1.1,75,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:33:00,
2014-05-25 00:38:00,55.2,47.5,29.98,South,178,0.2,1.1,75,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:38:00,
2014-05-25 00:43:00,55.0,47.6,29.98,NW,314,0.4,1.0,76,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:43:00,
2014-05-25 00:48:00,54.8,47.5,29.97,NW,307,0.6,0.8,76,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:48:00,
2014-05-25 00:53:00,54.8,47.6,29.97,SW,222,0.6,1.1,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:53:00,
2014-05-25 00:58:00,54.6,47.5,29.97,South,190,0.7,1.1,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 07:58:00,
2014-05-25 01:03:00,54.6,47.9,29.97,SSE,164,0.7,1.2,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:03:00,
2014-05-25 01:08:00,54.6,47.9,29.97,SE,145,0.2,1.2,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:08:00,
2014-05-25 01:13:00,54.5,47.8,29.97,South,189,0.6,0.8,78,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:13:00,
2014-05-25 01:18:00,54.3,47.9,29.97,NE,54,0.8,0.9,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:18:00,
2014-05-25 01:23:00,54.3,48.1,29.97,NNE,30,0.6,0.9,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:23:00,
2014-05-25 01:28:00,54.3,48.1,29.97,NW,304,0.4,1.1,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:28:00,
2014-05-25 01:33:00,54.1,47.9,29.97,NNE,16,0.4,1.1,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:33:00,
2014-05-25 01:38:00,53.9,47.9,29.97,South,171,0.5,0.9,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:38:00,
2014-05-25 01:43:00,53.9,48.1,29.97,South,189,0.9,1.3,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:43:00,
2014-05-25 01:48:00,53.9,48.0,29.97,SSE,150,0.2,1.3,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:48:00,
2014-05-25 01:53:00,53.7,47.9,29.97,SW,232,0.6,0.9,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:53:00,
2014-05-25 01:58:00,53.7,48.1,29.97,SSW,200,0.7,1.0,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 08:58:00,
2014-05-25 02:03:00,53.9,48.5,29.96,SSE,160,0.6,1.3,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 09:03:00,
2014-05-25 02:08:00,53.7,48.3,29.96,SSE,163,0.5,1.3,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 09:08:00,
2014-05-25 02:13:00,53.7,48.3,29.96,SSW,210,0.8,1.0,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 09:13:00,
2014-05-25 02:18:00,53.7,48.3,29.97,SSW,213,0.2,1.2,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 09:18:00,
2014-05-25 02:23:00,53.6,48.2,29.96,SSE,167,0.9,1.4,82,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-05-25 09:23:00,
