Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2014-11-13 00:03:00,59.3,52.0,29.98,East,85,0.2,1.2,77,0.00,,,0.00,1,WeatherBaga 2.4.4,2014-11-13 08:03:00,
2014-11-13 00:08:00,58.8,52.2,29.98,SE,124,0.6,1.2,79,0.12,,,0.01,1,WeatherBaga 2.4.4,2014-11-13 08:08:00,
2014-11-13 00:13:00,58.2,52.1,29.98,ESE,118,0.4,1.4,80,0.00,,,0.01,1,WeatherBaga 2.4.4,2014-11-13 08:13:00,
2014-11-13 00:18:00,57.9,52.1,29.98,South,191,0.6,1.4,81,0.00,,,0.01,1,WeatherBaga 2.4.4,2014-11-13 08:18:00,
2014-11-13 00:23:00,57.7,52.4,29.99,NE,47,0.7,1.3,83,0.12,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:23:00,
2014-11-13 00:28:00,57.0,51.9,29.99,North,10,0.6,2.6,83,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:28:00,
2014-11-13 00:33:00,56.8,52.4,29.98,ENE,61,1.6,2.6,85,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:33:00,
2014-11-13 00:38:00,56.6,52.4,29.98,SSE,161,0.2,2.2,86,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:38:00,
2014-11-13 00:43:00,56.4,52.3,29.98,WNW,296,0.6,2.2,86,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:43:00,
2014-11-13 00:48:00,56.3,52.3,29.98,ENE,67,0.6,1.4,86,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:48:00,
2014-11-13 00:53:00,56.1,52.3,29.98,SSE,166,1.6,2.3,87,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:53:00,
2014-11-13 00:58:00,55.9,52.2,29.97,SE,143,0.3,2.3,87,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 08:58:00,
2014-11-13 01:03:00,55.9,52.2,29.97,SE,146,2.1,3.4,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:03:00,
2014-11-13 01:08:00,55.7,52.2,29.97,SSE,151,0.9,3.4,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:08:00,
2014-11-13 01:13:00,55.7,52.3,29.97,SE,125,0.5,4.0,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:13:00,
2014-11-13 01:18:00,55.7,52.4,29.97,ENE,63,0.2,4.0,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:18:00,
2014-11-13 01:23:00,55.7,52.4,29.97,SSE,163,2.8,3.4,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:23:00,
2014-11-13 01:28:00,55.5,52.3,29.97,South,171,1.4,3.4,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:28:00,
2014-11-13 01:33:00,55.5,52.4,29.97,ESE,115,1.0,6.8,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:33:00,
2014-11-13 01:38:00,55.5,52.5,29.97,SSE,161,5.0,6.8,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:38:00,
2014-11-13 01:43:00,55.5,52.5,29.96,SE,128,0.8,5.3,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:43:00,
2014-11-13 01:48:00,55.5,52.6,29.96,South,178,0.9,5.3,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:48:00,
2014-11-13 01:53:00,55.5,52.6,29.96,SSW,210,1.2,5.0,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:53:00,
2014-11-13 01:58:00,55.4,52.4,29.96,SSE,148,1.3,5.4,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 09:58:00,
2014-11-13 02:03:00,55.4,52.5,29.96,ESE,120,0.2,5.4,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:03:00,
2014-11-13 02:08:00,55.4,52.5,29.96,ESE,123,0.9,3.1,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:08:00,
2014-11-13 02:13:00,55.2,52.2,29.96,ESE,115,1.4,4.3,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:13:00,
2014-11-13 02:18:00,55.2,52.3,29.96,SSE,156,2.5,5.0,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:18:00,
2014-11-13 02:23:00,55.0,52.1,29.96,SSE,147,1.2,5.0,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:23:00,
2014-11-13 02:28:00,55.2,52.3,29.95,SSE,151,2.9,5.3,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:28:00,
2014-11-13 02:33:00,55.2,52.3,29.95,SE,146,2.1,5.5,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:33:00,
2014-11-13 02:38:00,55.2,52.3,29.95,SE,139,1.8,6.1,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:38:00,
2014-11-13 02:43:00,55.2,52.3,29.95,South,184,1.1,6.1,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:43:00,
2014-11-13 02:48:00,55.4,52.4,29.95,SE,140,1.2,4.1,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:48:00,
2014-11-13 02:53:00,55.4,52.5,29.95,SSE,148,3.0,5.9,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:53:00,
2014-11-13 02:58:00,55.5,52.6,29.95,South,175,1.0,5.9,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 10:58:00,
2014-11-13 03:03:00,55.7,52.8,29.95,ESE,121,0.7,4.7,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:03:00,
2014-11-13 03:08:00,55.7,52.7,29.95,ESE,108,1.3,6.0,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:08:00,
2014-11-13 03:13:00,55.7,52.7,29.94,SSE,152,4.0,7.7,90,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:13:00,
2014-11-13 03:18:00,55.7,52.6,29.95,SE,142,3.8,7.7,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:18:00,
2014-11-13 03:23:00,55.7,52.5,29.94,SSE,152,3.6,5.4,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:23:00,
2014-11-13 03:28:00,55.7,52.4,29.94,SSW,197,2.4,5.4,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:28:00,
2014-11-13 03:33:00,55.7,52.4,29.94,SSE,152,1.9,5.1,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:33:00,
2014-11-13 03:38:00,55.7,52.4,29.94,SSE,158,2.8,6.2,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:38:00,
2014-11-13 03:43:00,55.9,52.6,29.94,SSE,152,4.0,6.9,89,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:43:00,
2014-11-13 03:48:00,55.9,52.5,29.95,NNW,337,1.0,6.9,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:48:00,
2014-11-13 03:53:00,55.9,52.5,29.94,SE,141,2.3,7.1,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:53:00,
2014-11-13 03:58:00,55.9,52.4,29.95,SSW,195,0.5,7.8,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 11:58:00,
2014-11-13 04:03:00,56.1,52.6,29.94,SSE,152,1.4,7.8,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:03:00,
2014-11-13 04:08:00,56.1,52.6,29.94,SSE,153,2.6,7.8,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:08:00,
2014-11-13 04:13:00,56.1,52.6,29.94,SE,142,3.1,7.8,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:13:00,
2014-11-13 04:18:00,56.3,52.7,29.94,SE,146,1.9,6.3,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:18:00,
2014-11-13 04:23:00,56.3,52.7,29.94,SE,145,2.2,7.6,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:23:00,
2014-11-13 04:28:00,56.3,52.7,29.94,SSE,152,0.4,7.6,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:28:00,
2014-11-13 04:33:00,56.3,52.8,29.93,SSW,213,1.6,6.2,88,0.00,,,0.02,1,WeatherBaga 2.4.4,2014-11-13 12:33:00,
