Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2010-04-13 00:00:00,44.4,43.1,30.00,WNW,303,1.0,1.3,95,0.00,,,0.00,11.270,WeatherBaga 2.3,2010-04-13 07:00:00,
2010-04-13 00:05:00,44.2,42.9,30.00,SSE,161,0.6,1.3,95,0.00,,,0.00,11.157,WeatherBaga 2.3,2010-04-13 07:05:00,
2010-04-13 00:15:00,44.2,42.9,30.01,WSW,248,1.3,1.5,95,0.00,,,0.00,11.243,WeatherBaga 2.3,2010-04-13 07:15:00,
2010-04-13 00:20:00,44.4,43.1,30.01,South,190,0.8,1.7,95,0.00,,,0.00,11.240,WeatherBaga 2.3,2010-04-13 07:20:00,
2010-04-13 00:25:00,44.2,42.9,30.01,South,183,0.7,1.7,95,0.00,,,0.00,11.147,WeatherBaga 2.3,2010-04-13 07:25:00,
2010-04-13 00:30:00,44.4,43.1,30.01,South,177,1.2,1.3,95,0.00,,,0.00,11.352,WeatherBaga 2.3,2010-04-13 07:30:00,
2010-04-13 00:35:00,44.4,43.1,30.02,North,2,0.6,1.3,95,0.00,,,0.00,11.293,WeatherBaga 2.3,2010-04-13 07:35:00,
2010-04-13 00:40:00,44.6,43.4,30.02,WNW,295,1.0,1.1,95,0.00,,,0.00,11.223,WeatherBaga 2.3,2010-04-13 07:40:00,
2010-04-13 00:45:00,44.7,43.5,30.02,WNW,294,1.1,1.6,96,0.00,,,0.00,11.141,WeatherBaga 2.3,2010-04-13 07:45:00,
2010-04-13 00:50:00,44.6,43.3,30.02,NE,46,0.3,1.6,95,0.00,,,0.00,11.352,WeatherBaga 2.3,2010-04-13 07:50:00,
2010-04-13 00:55:00,44.6,43.3,30.02,ENE,64,0.9,1.4,95,0.00,,,0.00,11.273,WeatherBaga 2.3,2010-04-13 07:55:00,
2010-04-13 01:00:00,44.6,43.3,30.02,NW,326,0.6,1.3,95,0.00,,,0.00,11.217,WeatherBaga 2.3,2010-04-13 08:00:00,
2010-04-13 01:05:00,44.2,42.9,30.02,SE,133,0.7,1.1,95,0.00,,,0.00,11.194,WeatherBaga 2.3,2010-04-13 08:05:00,
2010-04-13 01:10:00,44.0,42.7,30.02,South,178,1.0,1.2,95,0.00,,,0.00,11.184,WeatherBaga 2.3,2010-04-13 08:10:00,
2010-04-13 01:15:00,44.0,42.7,30.02,SE,146,1.4,1.8,95,0.00,,,0.00,11.177,WeatherBaga 2.3,2010-04-13 08:15:00,
2010-04-13 01:20:00,44.0,42.8,30.02,SE,144,1.6,1.9,96,0.00,,,0.00,11.220,WeatherBaga 2.3,2010-04-13 08:20:00,
2010-04-13 01:25:00,43.8,42.6,30.02,South,180,0.6,1.9,96,0.00,,,0.00,11.147,WeatherBaga 2.3,2010-04-13 08:25:00,
2010-04-13 01:30:00,43.8,42.6,30.02,SW,216,0.1,1.6,95,0.00,,,0.00,11.108,WeatherBaga 2.3,2010-04-13 08:30:00,
2010-04-13 01:35:00,43.5,42.3,30.02,SW,232,0.4,0.9,96,0.00,,,0.00,11.260,WeatherBaga 2.3,2010-04-13 08:35:00,
2010-04-13 01:45:00,43.3,42.2,30.02,SSW,210,0.4,1.2,96,0.00,,,0.00,11.227,WeatherBaga 2.3,2010-04-13 08:45:00,
2010-04-13 01:50:00,43.1,42.0,30.02,NW,318,0.8,1.2,96,0.00,,,0.00,11.213,WeatherBaga 2.3,2010-04-13 08:50:00,
2010-04-13 01:55:00,43.1,42.0,30.02,SE,133,0.6,0.9,96,0.00,,,0.00,11.204,WeatherBaga 2.3,2010-04-13 08:55:00,
2010-04-13 02:00:00,42.9,41.8,30.02,NW,315,0.9,1.2,96,0.00,,,0.00,11.197,WeatherBaga 2.3,2010-04-13 09:00:00,
2010-04-13 02:10:00,42.9,41.8,30.02,West,259,0.2,1.4,96,0.00,,,0.00,11.329,WeatherBaga 2.3,2010-04-13 09:10:00,
2010-04-13 02:15:00,42.8,41.7,30.02,SSW,201,0.4,1.4,96,0.00,,,0.00,11.266,WeatherBaga 2.3,2010-04-13 09:15:00,
2010-04-13 02:20:00,42.9,41.9,30.02,South,177,0.9,1.0,96,0.00,,,0.00,11.507,WeatherBaga 2.3,2010-04-13 09:20:00,
