Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2010-02-25 00:00:00,47.1,44.9,30.20,West,267,1.1,1.4,92,0.00,,,0.00,10.903,WeatherBaga 2.3,2010-02-25 08:00:00,
2010-02-25 00:05:00,46.9,44.9,30.20,SE,135,0.8,1.2,93,0.00,,,0.00,11.121,WeatherBaga 2.3,2010-02-25 08:05:00,
2010-02-25 00:10:00,46.7,44.8,30.20,NW,309,0.6,1.2,93,0.00,,,0.00,11.204,WeatherBaga 2.3,2010-02-25 08:10:00,
2010-02-25 00:15:00,46.5,44.7,30.20,NW,321,0.6,1.0,93,0.00,,,0.00,10.969,WeatherBaga 2.3,2010-02-25 08:15:00,
2010-02-25 00:20:00,46.4,44.7,30.20,South,172,0.5,1.0,94,0.00,,,0.00,10.883,WeatherBaga 2.3,2010-02-25 08:20:00,
2010-02-25 00:25:00,46.0,44.3,30.20,South,191,0.6,0.9,94,0.00,,,0.00,11.088,WeatherBaga 2.3,2010-02-25 08:25:00,
2010-02-25 00:30:00,45.8,44.2,30.20,SW,219,0.4,1.2,94,0.00,,,0.00,11.095,WeatherBaga 2.3,2010-02-25 08:30:00,
2010-02-25 00:35:00,45.8,44.3,30.20,WNW,284,0.5,1.2,94,0.00,,,0.00,11.154,WeatherBaga 2.3,2010-02-25 08:35:00,
2010-02-25 00:40:00,45.6,44.2,30.21,WNW,288,0.3,1.7,95,0.00,,,0.00,11.118,WeatherBaga 2.3,2010-02-25 08:40:00,
2010-02-25 00:45:00,45.6,44.2,30.21,SE,129,0.8,1.7,95,0.00,,,0.00,11.101,WeatherBaga 2.3,2010-02-25 08:45:00,
2010-02-25 00:50:00,45.5,44.1,30.21,SE,143,1.1,2.0,95,0.00,,,0.00,11.088,WeatherBaga 2.3,2010-02-25 08:50:00,
2010-02-25 00:55:00,45.3,43.9,30.21,South,176,0.8,2.0,95,0.00,,,0.00,11.190,WeatherBaga 2.3,2010-02-25 08:55:00,
2010-02-25 01:00:00,45.1,43.8,30.21,North,352,0.7,1.4,95,0.00,,,0.00,11.088,WeatherBaga 2.3,2010-02-25 09:00:00,
2010-02-25 01:05:00,45.1,43.8,30.21,WSW,252,0.7,1.4,95,0.00,,,0.00,11.101,WeatherBaga 2.3,2010-02-25 09:05:00,
2010-02-25 01:10:00,44.9,43.6,30.21,NW,306,0.8,1.6,95,0.00,,,0.00,11.177,WeatherBaga 2.3,2010-02-25 09:10:00,
2010-02-25 01:15:00,44.7,43.5,30.21,ESE,113,0.2,1.6,95,0.00,,,0.00,11.141,WeatherBaga 2.3,2010-02-25 09:15:00,
2010-02-25 01:20:00,44.7,43.5,30.20,South,175,0.6,1.5,96,0.00,,,0.00,11.095,WeatherBaga 2.3,2010-02-25 09:20:00,
2010-02-25 01:25:00,44.6,43.4,30.21,West,276,1.0,1.5,96,0.00,,,0.00,11.065,WeatherBaga 2.3,2010-02-25 09:25:00,
2010-02-25 01:30:00,44.4,43.2,30.21,SW,232,0.3,1.3,96,0.00,,,0.00,11.184,WeatherBaga 2.3,2010-02-25 09:30:00,
