Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2010-09-14 00:02:00,53.4,50.2,29.97,NW,315,1.4,1.6,89,0.00,,,0.00,10.999,WeatherBaga 2.3,2010-09-14 07:02:00,
2010-09-14 00:07:00,53.6,50.3,29.97,NW,304,0.3,2.0,88,0.00,,,0.00,10.966,WeatherBaga 2.3,2010-09-14 07:07:00,
2010-09-14 00:12:00,53.7,50.2,29.97,ESE,120,0.4,2.0,88,0.00,,,0.00,11.068,WeatherBaga 2.3,2010-09-14 07:12:00,
2010-09-14 00:17:00,53.9,50.2,29.97,East,82,0.8,1.3,87,0.00,,,0.00,10.906,WeatherBaga 2.3,2010-09-14 07:17:00,
2010-09-14 00:22:00,53.9,50.0,29.97,WSW,257,0.2,1.3,86,0.00,,,0.00,11.111,WeatherBaga 2.3,2010-09-14 07:22:00,
2010-09-14 00:27:00,53.9,50.0,29.97,East,97,1.1,1.9,87,0.00,,,0.00,11.088,WeatherBaga 2.3,2010-09-14 07:27:00,
2010-09-14 00:28:00,53.9,50.0,29.97,East,93,0.8,1.9,87,0.00,,,0.00,11.052,WeatherBaga 2.3,2010-09-14 07:28:00,
2010-09-14 00:32:00,53.7,49.8,29.97,NNW,329,0.7,1.9,87,0.00,,,0.00,10.745,WeatherBaga 2.3,2010-09-14 07:32:00,
2010-09-14 00:33:00,53.7,49.8,29.97,NW,324,0.8,1.9,87,0.00,,,0.00,11.042,WeatherBaga 2.3,2010-09-14 07:33:00,
2010-09-14 00:37:00,53.6,49.8,29.97,North,2,0.4,1.6,87,0.00,,,0.00,10.959,WeatherBaga 2.3,2010-09-14 07:37:00,
2010-09-14 00:42:00,53.6,49.9,29.97,NE,55,1.0,1.7,87,0.00,,,0.00,10.933,WeatherBaga 2.3,2010-09-14 07:42:00,
2010-09-14 00:47:00,53.4,49.7,29.97,North,350,0.8,1.7,87,0.00,,,0.00,10.973,WeatherBaga 2.3,2010-09-14 07:47:00,
