Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2010-04-09 00:01:00,44.0,40.4,29.97,SSE,161,0.8,2.0,87,0.00,,,0.00,11.547,WeatherBaga 2.3,2010-04-09 07:01:00,
2010-04-09 00:06:00,43.8,40.3,29.97,WNW,284,1.4,2.0,88,0.00,,,0.00,11.758,WeatherBaga 2.3,2010-04-09 07:06:00,
2010-04-09 00:11:00,43.8,40.4,29.97,WNW,286,0.7,1.9,88,0.00,,,0.00,11.418,WeatherBaga 2.3,2010-04-09 07:11:00,
2010-04-09 00:21:00,43.7,40.5,29.97,West,272,0.6,1.9,88,0.00,,,0.00,11.814,WeatherBaga 2.3,2010-04-09 07:21:00,
2010-04-09 00:26:00,43.5,40.4,29.97,NW,325,0.7,1.9,89,0.00,,,0.00,11.448,WeatherBaga 2.3,2010-04-09 07:26:00,
2010-04-09 00:31:00,43.5,40.3,29.97,West,262,0.5,1.5,88,0.00,,,0.00,11.920,WeatherBaga 2.3,2010-04-09 07:31:00,
2010-04-09 00:36:00,43.3,40.0,29.97,North,350,0.7,1.4,88,0.00,,,0.00,11.560,WeatherBaga 2.3,2010-04-09 07:36:00,
2010-04-09 00:46:00,43.5,40.2,29.97,ESE,108,0.5,1.3,88,0.00,,,0.00,11.481,WeatherBaga 2.3,2010-04-09 07:46:00,
2010-04-09 00:51:00,43.5,40.1,29.97,WSW,237,0.9,1.3,88,0.00,,,0.00,11.771,WeatherBaga 2.3,2010-04-09 07:51:00,
2010-04-09 00:56:00,43.5,40.3,29.97,NNE,23,1.2,1.9,88,0.00,,,0.00,11.425,WeatherBaga 2.3,2010-04-09 07:56:00,
2010-04-09 01:06:00,43.5,40.3,29.97,North,352,0.9,1.8,88,0.00,,,0.00,11.405,WeatherBaga 2.3,2010-04-09 08:06:00,
2010-04-09 01:16:00,43.1,40.0,29.97,NW,312,1.0,1.5,89,0.00,,,0.00,11.679,WeatherBaga 2.3,2010-04-09 08:16:00,
2010-04-09 01:26:00,43.3,40.2,29.97,SSE,148,0.6,2.0,89,0.00,,,0.00,11.342,WeatherBaga 2.3,2010-04-09 08:26:00,
2010-04-09 01:31:00,43.3,39.9,29.97,South,172,1.2,2.5,88,0.00,,,0.00,11.220,WeatherBaga 2.3,2010-04-09 08:31:00,
2010-04-09 01:36:00,43.3,39.7,29.97,South,186,1.2,2.5,87,0.00,,,0.00,11.167,WeatherBaga 2.3,2010-04-09 08:36:00,
2010-04-09 01:46:00,43.1,39.4,29.97,South,188,0.4,1.6,87,0.00,,,0.00,11.025,WeatherBaga 2.3,2010-04-09 08:46:00,
2010-04-09 01:56:00,42.9,39.2,29.96,SSE,162,0.9,1.9,87,0.00,,,0.00,11.626,WeatherBaga 2.3,2010-04-09 08:56:00,
2010-04-09 02:01:00,42.9,38.9,29.96,NW,306,0.8,1.9,86,0.00,,,0.00,11.596,WeatherBaga 2.3,2010-04-09 09:01:00,
2010-04-09 02:11:00,42.6,39.0,29.96,NNW,343,1.8,2.0,87,0.00,,,0.00,11.774,WeatherBaga 2.3,2010-04-09 09:11:00,
2010-04-09 02:16:00,42.4,38.9,29.96,North,11,0.5,2.0,87,0.00,,,0.00,11.362,WeatherBaga 2.3,2010-04-09 09:16:00,
2010-04-09 02:21:00,42.4,39.1,29.96,SE,138,0.6,1.7,88,0.00,,,0.00,11.398,WeatherBaga 2.3,2010-04-09 09:21:00,
2010-04-09 02:26:00,42.2,38.8,29.96,ESE,121,0.7,1.3,88,0.00,,,0.00,11.425,WeatherBaga 2.3,2010-04-09 09:26:00,
2010-04-09 02:31:00,42.0,38.6,29.96,WNW,289,1.3,1.5,88,0.00,,,0.00,11.385,WeatherBaga 2.3,2010-04-09 09:31:00,
2010-04-09 02:36:00,41.9,38.6,29.96,WNW,302,0.7,1.5,88,0.00,,,0.00,11.550,WeatherBaga 2.3,2010-04-09 09:36:00,
2010-04-09 02:41:00,41.7,38.5,29.95,NNE,12,0.2,1.3,88,0.00,,,0.00,11.418,WeatherBaga 2.3,2010-04-09 09:41:00,
2010-04-09 02:56:00,41.5,38.6,29.95,ENE,76,1.4,1.5,89,0.00,,,0.00,11.715,WeatherBaga 2.3,2010-04-09 09:56:00,
2010-04-09 03:01:00,41.5,38.7,29.95,East,84,1.2,2.2,90,0.00,,,0.00,11.306,WeatherBaga 2.3,2010-04-09 10:01:00,
2010-04-09 03:06:00,41.5,38.6,29.95,SW,234,1.6,2.6,90,0.00,,,0.00,11.253,WeatherBaga 2.3,2010-04-09 10:06:00,
2010-04-09 03:11:00,41.5,38.6,29.94,WNW,299,1.2,2.6,89,0.00,,,0.00,11.850,WeatherBaga 2.3,2010-04-09 10:11:00,
2010-04-09 03:16:00,41.5,38.4,29.95,East,86,0.6,1.5,89,0.00,,,0.00,11.553,WeatherBaga 2.3,2010-04-09 10:16:00,
2010-04-09 03:21:00,41.5,38.4,29.94,NW,308,0.5,1.5,89,0.00,,,0.00,11.395,WeatherBaga 2.3,2010-04-09 10:21:00,
2010-04-09 03:36:00,41.3,38.2,29.94,NNE,20,0.3,1.3,89,0.00,,,0.00,11.543,WeatherBaga 2.3,2010-04-09 10:36:00,
2010-04-09 03:52:00,41.1,38.3,29.93,SW,218,0.3,1.1,90,0.00,,,0.00,11.761,WeatherBaga 2.3,2010-04-09 10:52:00,
2010-04-09 03:57:00,41.0,38.2,29.93,WSW,248,0.6,1.3,90,0.00,,,0.00,11.708,WeatherBaga 2.3,2010-04-09 10:57:00,
2010-04-09 04:02:00,40.8,38.0,29.93,NW,306,0.8,1.3,90,0.00,,,0.00,11.560,WeatherBaga 2.3,2010-04-09 11:02:00,
2010-04-09 04:07:00,40.8,38.0,29.93,West,276,0.9,1.4,90,0.00,,,0.00,11.801,WeatherBaga 2.3,2010-04-09 11:07:00,
2010-04-09 04:12:00,40.8,38.0,29.93,WSW,247,0.4,1.4,90,0.00,,,0.00,11.728,WeatherBaga 2.3,2010-04-09 11:12:00,
2010-04-09 04:17:00,40.6,37.8,29.93,SSW,197,0.6,1.1,90,0.00,,,0.00,11.718,WeatherBaga 2.3,2010-04-09 11:17:00,
2010-04-09 04:27:00,40.6,38.0,29.93,NE,51,0.7,1.0,90,0.00,,,0.00,11.626,WeatherBaga 2.3,2010-04-09 11:27:00,
2010-04-09 04:32:00,40.6,38.1,29.93,SSE,156,0.7,1.3,91,0.00,,,0.00,11.834,WeatherBaga 2.3,2010-04-09 11:32:00,
2010-04-09 04:37:00,40.2,37.7,29.93,WSW,248,0.4,1.3,91,0.00,,,0.00,11.659,WeatherBaga 2.3,2010-04-09 11:37:00,
2010-04-09 04:47:00,40.1,37.8,29.93,West,278,0.6,1.7,91,0.00,,,0.00,11.916,WeatherBaga 2.3,2010-04-09 11:47:00,
2010-04-09 04:52:00,40.2,37.9,29.93,WNW,286,0.9,1.7,91,0.00,,,0.00,11.748,WeatherBaga 2.3,2010-04-09 11:52:00,
2010-04-09 04:57:00,40.1,37.7,29.92,SSW,193,0.8,1.5,91,0.00,,,0.00,11.560,WeatherBaga 2.3,2010-04-09 11:57:00,
2010-04-09 05:02:00,40.2,37.9,29.92,WSW,257,0.5,1.3,91,0.00,,,0.00,11.665,WeatherBaga 2.3,2010-04-09 12:02:00,
2010-04-09 05:12:00,40.1,37.8,29.92,WNW,290,1.0,1.4,91,0.00,,,0.00,11.656,WeatherBaga 2.3,2010-04-09 12:12:00,
2010-04-09 05:17:00,40.1,37.8,29.92,SW,219,0.9,1.4,91,0.00,,,0.00,11.494,WeatherBaga 2.3,2010-04-09 12:17:00,
2010-04-09 05:22:00,40.1,37.7,29.92,South,174,0.3,1.4,91,0.00,,,0.00,11.986,WeatherBaga 2.3,2010-04-09 12:22:00,
2010-04-09 05:32:00,40.1,37.9,29.92,ENE,64,1.3,1.8,92,0.00,,,0.00,11.471,WeatherBaga 2.3,2010-04-09 12:32:00,
2010-04-09 05:37:00,40.1,37.9,29.92,SSW,202,1.5,1.9,92,0.00,,,0.00,11.557,WeatherBaga 2.3,2010-04-09 12:37:00,
2010-04-09 05:47:00,39.9,37.7,29.92,NW,318,0.7,1.7,92,0.00,,,0.00,11.728,WeatherBaga 2.3,2010-04-09 12:47:00,
2010-04-09 05:57:00,39.9,37.8,29.92,SSW,202,1.2,1.8,92,0.00,,,0.00,11.735,WeatherBaga 2.3,2010-04-09 12:57:00,
2010-04-09 06:02:00,39.7,37.5,29.92,SW,220,1.5,1.8,92,0.00,,,0.00,11.590,WeatherBaga 2.3,2010-04-09 13:02:00,
2010-04-09 06:07:00,39.9,37.8,29.92,SSW,213,1.0,2.2,92,0.00,,,0.00,11.583,WeatherBaga 2.3,2010-04-09 13:07:00,
2010-04-09 06:12:00,39.9,37.8,29.92,ENE,61,0.7,2.2,92,0.00,,,0.00,11.794,WeatherBaga 2.3,2010-04-09 13:12:00,
2010-04-09 06:17:00,39.9,37.7,29.92,WNW,294,1.2,3.0,92,0.00,,,0.00,11.847,WeatherBaga 2.3,2010-04-09 13:17:00,
2010-04-09 06:22:00,39.9,37.7,29.92,NNW,337,0.5,3.0,92,0.00,,,0.00,11.900,WeatherBaga 2.3,2010-04-09 13:22:00,
2010-04-09 06:27:00,39.9,37.7,29.92,NNW,346,0.9,1.9,92,0.00,,,0.00,11.817,WeatherBaga 2.3,2010-04-09 13:27:00,
2010-04-09 06:32:00,39.9,37.7,29.92,ESE,102,0.8,2.7,92,0.00,,,0.00,12.566,WeatherBaga 2.3,2010-04-09 13:32:00,
2010-04-09 06:42:00,39.9,37.7,29.93,WNW,282,1.3,2.4,92,0.00,,,0.00,14.830,WeatherBaga 2.3,2010-04-09 13:42:00,
2010-04-09 06:47:00,39.9,37.8,29.93,North,1,1.0,1.5,92,0.00,,,0.00,17.787,WeatherBaga 2.3,2010-04-09 13:47:00,
2010-04-09 06:52:00,39.7,37.6,29.93,WSW,242,0.7,1.5,92,0.00,,,0.00,21.014,WeatherBaga 2.3,2010-04-09 13:52:00,
2010-04-09 06:57:00,39.7,37.7,29.93,WSW,255,0.7,1.6,92,0.00,,,0.00,24.123,WeatherBaga 2.3,2010-04-09 13:57:00,
2010-04-09 07:02:00,39.7,37.6,29.94,North,7,0.5,1.6,92,0.00,,,0.00,27.142,WeatherBaga 2.3,2010-04-09 14:02:00,
2010-04-09 07:12:00,39.9,37.8,29.94,SSW,193,1.2,2.0,92,0.00,,,0.00,33.541,WeatherBaga 2.3,2010-04-09 14:12:00,
2010-04-09 07:17:00,40.1,37.9,29.94,SW,215,0.5,1.6,92,0.00,,,0.00,35.571,WeatherBaga 2.3,2010-04-09 14:17:00,
2010-04-09 07:22:00,40.1,37.9,29.94,SW,220,0.9,1.4,92,0.00,,,0.00,38.940,WeatherBaga 2.3,2010-04-09 14:22:00,
2010-04-09 07:27:00,40.2,38.0,29.95,WNW,290,0.6,1.4,92,0.00,,,0.00,41.214,WeatherBaga 2.3,2010-04-09 14:27:00,
2010-04-09 07:32:00,40.4,38.3,29.95,SW,228,0.6,1.5,92,0.00,,,0.00,42.134,WeatherBaga 2.3,2010-04-09 14:32:00,
2010-04-09 07:37:00,40.8,38.4,29.95,North,5,0.4,1.5,91,0.00,,,0.00,44.748,WeatherBaga 2.3,2010-04-09 14:37:00,
2010-04-09 07:42:00,41.1,38.1,29.95,WNW,289,0.7,1.4,89,0.00,,,0.00,47.114,WeatherBaga 2.3,2010-04-09 14:42:00,
2010-04-09 07:52:00,42.9,39.2,29.95,SW,220,0.5,1.5,87,0.00,,,0.00,49.279,WeatherBaga 2.3,2010-04-09 14:52:00,
2010-04-09 07:57:00,43.7,39.0,29.95,South,173,0.8,1.5,83,0.00,,,0.00,50.483,WeatherBaga 2.3,2010-04-09 14:57:00,
2010-04-09 08:02:00,44.2,39.5,29.95,WSW,256,0.6,1.4,84,0.00,,,0.00,51.411,WeatherBaga 2.3,2010-04-09 15:02:00,
2010-04-09 08:07:00,44.9,39.6,29.95,WNW,298,0.9,1.7,82,0.00,,,0.00,52.520,WeatherBaga 2.3,2010-04-09 15:07:00,
2010-04-09 08:12:00,46.2,40.1,29.95,West,270,1.9,2.3,79,0.00,,,0.00,53.302,WeatherBaga 2.3,2010-04-09 15:12:00,
2010-04-09 08:17:00,47.1,40.4,29.95,NW,307,0.9,2.3,77,0.00,,,0.00,54.988,WeatherBaga 2.3,2010-04-09 15:17:00,
2010-04-09 08:22:00,48.2,41.4,29.95,SW,227,0.5,2.4,77,0.00,,,0.00,56.070,WeatherBaga 2.3,2010-04-09 15:22:00,
2010-04-09 08:27:00,48.7,41.7,29.95,SE,132,0.7,2.4,77,0.00,,,0.00,56.664,WeatherBaga 2.3,2010-04-09 15:27:00,
2010-04-09 08:37:00,50.1,41.0,29.95,SSW,211,0.4,2.8,71,0.00,,,0.00,76.923,WeatherBaga 2.3,2010-04-09 15:37:00,
2010-04-09 08:42:00,50.7,40.9,29.95,SSE,152,0.8,2.8,69,0.00,,,0.00,59.671,WeatherBaga 2.3,2010-04-09 15:42:00,
2010-04-09 08:47:00,51.4,39.4,29.95,NNW,342,1.1,2.9,63,0.00,,,0.00,60.670,WeatherBaga 2.3,2010-04-09 15:47:00,
2010-04-09 08:57:00,52.7,38.3,29.95,NE,56,2.1,5.5,58,0.00,,,0.00,62.565,WeatherBaga 2.3,2010-04-09 15:57:00,
2010-04-09 09:02:00,53.2,36.6,29.95,NE,37,2.5,6.5,53,0.00,,,0.00,63.423,WeatherBaga 2.3,2010-04-09 16:02:00,
2010-04-09 09:07:00,53.7,36.2,29.95,North,358,1.2,6.5,52,0.00,,,0.00,64.007,WeatherBaga 2.3,2010-04-09 16:07:00,
2010-04-09 09:12:00,54.1,34.3,29.95,NE,38,3.0,5.7,47,0.00,,,0.00,65.640,WeatherBaga 2.3,2010-04-09 16:12:00,
