Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-12-23 00:01:00,42.9,36.7,30.28,SSE,167,0.2,1.1,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:01:00,
2013-12-23 00:06:00,42.9,36.9,30.28,WNW,288,1.0,1.3,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:06:00,
2013-12-23 00:11:00,42.8,36.9,30.28,East,88,0.2,1.3,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:11:00,
2013-12-23 00:16:00,42.6,36.7,30.29,SSW,205,0.4,1.0,79,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:16:00,
2013-12-23 00:21:00,42.6,36.9,30.29,SW,236,0.6,1.1,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:21:00,
2013-12-23 00:26:00,42.6,36.9,30.28,SSW,196,0.3,1.1,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:26:00,
2013-12-23 00:31:00,42.4,36.7,30.29,South,189,0.4,0.9,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:31:00,
2013-12-23 00:36:00,42.2,36.5,30.29,WNW,290,1.1,1.3,80,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:36:00,
2013-12-23 00:41:00,42.2,36.7,30.29,NW,317,0.4,1.3,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:41:00,
2013-12-23 00:46:00,42.0,36.5,30.29,WNW,303,0.7,1.3,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:46:00,
2013-12-23 00:51:00,42.0,36.6,30.29,SW,218,0.4,0.9,81,0.00,,,0.00,1,WeatherBaga 2.4.4,2013-12-23 08:51:00,
