Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2013-01-27 00:04:00,44.9,39.5,30.10,West,267,0.8,1.7,81,0.00,,,0.00,0.989,WeatherBaga 2.4.4,2013-01-27 08:04:00,
2013-01-27 00:09:00,45.1,39.6,30.10,SW,224,1.4,1.9,81,0.00,,,0.00,0.748,WeatherBaga 2.4.4,2013-01-27 08:09:00,
2013-01-27 00:14:00,45.1,39.5,30.10,SSE,167,0.2,1.9,81,0.00,,,0.00,0.949,WeatherBaga 2.4.4,2013-01-27 08:14:00,
2013-01-27 00:19:00,45.1,39.5,30.10,SW,215,0.8,1.7,81,0.00,,,0.00,0.906,WeatherBaga 2.4.4,2013-01-27 08:19:00,
2013-01-27 00:24:00,45.1,39.5,30.10,WNW,303,0.6,2.4,80,0.00,,,0.00,0.768,WeatherBaga 2.4.4,2013-01-27 08:24:00,
2013-01-27 00:30:00,45.5,39.7,30.10,North,9,0.9,7.4,80,0.00,,,0.00,1.005,WeatherBaga 2.4.4,2013-01-27 08:30:00,
2013-01-27 00:35:00,45.8,39.6,30.09,WNW,284,1.0,7.4,79,0.00,,,0.00,1.045,WeatherBaga 2.4.4,2013-01-27 08:35:00,
2013-01-27 00:40:00,46.0,39.6,30.09,SSE,168,0.2,2.9,78,0.00,,,0.00,1.015,WeatherBaga 2.4.4,2013-01-27 08:40:00,
2013-01-27 00:45:00,45.8,39.4,30.09,SW,216,1.0,1.6,78,0.00,,,0.00,0.999,WeatherBaga 2.4.4,2013-01-27 08:45:00,
2013-01-27 00:50:00,45.8,39.5,30.09,NW,323,0.6,1.6,79,0.00,,,0.00,0.900,WeatherBaga 2.4.4,2013-01-27 08:50:00,
2013-01-27 00:55:00,45.6,39.4,30.10,WSW,256,0.4,1.5,79,0.00,,,0.00,1.025,WeatherBaga 2.4.4,2013-01-27 08:55:00,
